Cohesion,Phi,Unit_weight,Pe,Ps,FSs,FSgmp,slope_angle,slope_height
2.47153,38.3294,17.0804,45.1038,28.4182,1.43744,1.43841,75.0,15.0
18.5377,43.0824,21.9273,84.5938,15.3623,1.82276,1.82815,75.0,9.0
6.53996,12.6584,13.1595,50.7099,32.4098,0.636939,0.638917,75.0,15.0
19.6832,32.8254,19.8437,94.2836,1.46482,1.32006,1.32423,75.0,6.0
1.07981,44.5879,18.6282,18.2535,6.11205,1.43734,1.44434,75.0,12.0
10.2006,11.405,17.1279,53.4624,34.3318,0.661115,0.661594,60.0,15.0
1.55358,21.8765,14.9023,70.6944,45.3502,1.11122,1.11179,90.0,6.0
15.3439,16.9772,16.2693,5.87859,25.9437,2.13188,2.16125,75.0,6.0
17.4057,17.7144,14.5567,67.5903,7.20412,1.23094,1.232,90.0,3.0
17.7418,15.966,20.9487,43.0403,42.0664,1.05091,1.06035,75.0,12.0
4.51306,44.0727,12.0503,89.5987,69.4108,2.72939,2.72122,75.0,15.0
9.14182,34.3153,12.8967,77.4173,7.01685,1.14623,1.15131,75.0,15.0
17.7734,30.9899,19.9533,94.8011,46.2416,1.55247,1.55292,90.0,12.0
15.3768,27.3217,13.0983,87.342,62.9914,1.89444,1.89236,60.0,15.0
17.2409,23.4218,21.9102,95.5676,38.7123,1.68842,1.68982,90.0,3.0
16.4905,32.1883,20.7354,15.7014,11.2974,1.89267,1.90125,75.0,6.0
8.98658,10.6041,17.4139,89.232,53.4929,0.715058,0.711723,90.0,9.0
18.2992,41.1708,19.5518,41.9524,29.8314,1.97207,1.97195,90.0,15.0
3.68712,32.4278,15.2287,46.5222,52.7185,2.04237,2.03778,90.0,9.0
14.3948,29.1532,15.1222,78.9993,36.3916,1.70095,1.70279,75.0,9.0
11.0161,16.882,15.6023,34.7334,79.1242,1.72456,1.78599,90.0,9.0
1.26727,16.1891,12.6561,48.0743,26.5965,0.764141,0.764094,75.0,6.0
11.4423,16.0995,19.8217,50.5586,35.6559,1.17399,1.17477,90.0,6.0
8.80739,25.354,12.6882,34.4383,13.1086,1.23223,1.23272,90.0,9.0
14.9595,13.4039,18.5076,62.4516,16.8058,0.70074,0.700705,75.0,12.0
1.26836,14.7493,12.8699,33.7535,15.9342,0.494898,0.49625,90.0,15.0
4.45365,34.0825,20.0809,55.93,36.3812,1.40582,1.40623,75.0,12.0
16.6636,29.0219,17.3807,95.7368,56.6784,1.83698,1.83845,90.0,9.0
5.94488,42.4267,15.0486,22.74,13.2599,2.68646,2.688,90.0,3.0
4.49455,37.3807,17.5702,52.5615,79.6888,2.5959,2.62127,60.0,15.0
19.7994,20.5591,19.8081,29.9754,78.1142,1.57592,1.6148,90.0,15.0
5.39204,27.7034,12.9632,90.6827,7.92249,0.960619,0.957693,90.0,6.0
4.27182,21.6289,12.6148,9.38927,25.3356,0.985148,0.99041,90.0,15.0
8.65204,30.7547,17.7615,46.4989,36.9304,1.7038,1.70215,75.0,9.0
16.1768,32.3269,18.2173,94.5807,16.4313,1.34677,1.34742,90.0,12.0
12.899,22.1578,13.8405,32.9376,9.17365,1.18335,1.18373,75.0,9.0
17.8542,26.9229,16.0747,24.3966,46.6459,1.95751,1.97052,60.0,15.0
3.02085,39.3227,17.7445,67.7793,1.5854,1.39214,1.39352,90.0,9.0
17.9098,18.3996,15.5507,4.02904,16.2407,2.31295,2.31295,90.0,6.0
17.5948,24.5703,13.8798,29.5035,6.19425,1.56745,1.56496,75.0,6.0
4.74276,12.1973,14.4647,36.1564,4.06746,0.484246,0.483987,75.0,9.0
8.29146,18.3229,19.8896,22.5835,18.3702,1.075,1.08246,90.0,6.0
3.67958,22.8546,18.1537,24.8648,10.1374,0.887449,0.887849,75.0,6.0
6.79873,40.6321,12.4681,24.7872,27.4588,1.99087,1.98865,75.0,15.0
7.63575,27.486,21.5604,58.8426,21.5928,1.21662,1.21843,75.0,6.0
17.2585,15.213,18.3336,59.4506,83.5331,1.52006,1.54107,90.0,9.0
2.48858,41.5094,18.2914,30.1452,22.1155,1.63338,1.63651,60.0,15.0
9.35168,31.3922,12.2064,2.1197,4.17382,1.35385,1.35268,75.0,12.0
9.23563,21.6834,16.537,48.2008,5.47207,1.07679,1.07713,75.0,3.0
8.73454,16.1127,18.0287,77.6908,22.9542,0.762043,0.763548,75.0,9.0
11.0536,28.2864,16.0521,81.1673,41.8566,1.40354,1.40259,75.0,12.0
10.1062,18.7855,18.3198,2.71108,24.59,1.27329,1.28566,90.0,9.0
16.3675,42.1372,18.7607,78.421,53.0177,2.37944,2.37852,90.0,12.0
0.694312,38.8477,18.0133,37.963,19.6086,1.59937,1.59683,90.0,6.0
10.9533,38.1248,17.5512,55.8445,4.85462,1.59506,1.60072,90.0,6.0
14.2038,41.0373,21.3744,91.1019,18.2449,1.66311,1.66554,75.0,9.0
8.02861,26.7569,17.0516,98.6846,14.3407,0.938735,0.940264,75.0,9.0
12.6684,19.8847,12.1981,81.2667,19.6117,1.27192,1.27326,90.0,3.0
14.149,22.4152,20.2178,12.7973,84.0314,1.90426,1.94819,60.0,15.0
4.03028,42.4354,14.6596,89.9875,9.31099,1.32082,1.32785,75.0,15.0
5.58816,34.1115,15.554,21.1214,10.0705,1.54357,1.54482,90.0,6.0
7.03052,43.599,13.9173,82.479,34.3439,2.14858,2.15267,60.0,15.0
12.8489,22.0188,15.0617,34.7418,57.2771,1.66218,1.69898,90.0,12.0
19.2464,28.0459,13.8393,84.7032,42.0007,1.9,1.90144,75.0,9.0
7.88762,12.6835,20.6493,52.9298,44.5492,0.606527,0.605449,75.0,15.0
19.4218,11.1702,14.866,53.1715,49.2537,1.5771,1.57514,90.0,6.0
1.55066,25.9664,16.7042,27.625,16.8017,0.907258,0.910309,90.0,12.0
16.7742,28.7584,20.4116,25.3127,79.8417,2.33155,2.38916,90.0,12.0
11.4474,12.5528,21.7066,57.4993,4.13928,0.639622,0.638648,75.0,6.0
19.8154,10.402,18.4359,66.618,44.3863,1.00386,1.00444,75.0,9.0
19.8624,18.0083,21.7794,74.8677,75.8384,1.28299,1.29972,90.0,12.0
12.6776,22.8098,12.5394,0.462706,15.6933,1.8489,1.86148,90.0,9.0
6.12287,18.7535,19.7875,45.1278,57.6639,1.39354,1.41413,90.0,6.0
4.92278,29.3882,13.2235,36.5491,4.14229,1.06147,1.06167,75.0,6.0
9.08385,19.2607,18.6622,75.2377,18.2097,0.799035,0.801265,75.0,9.0
11.0234,36.8777,20.0859,83.2974,23.1785,1.65382,1.6531,90.0,9.0
2.17619,44.6621,21.9602,31.9949,13.5994,2.02427,2.02508,90.0,3.0
6.1332,43.7647,16.83,74.9357,17.4574,1.55052,1.55398,75.0,15.0
8.16148,28.2963,20.1748,85.2796,31.3032,1.31097,1.31268,90.0,6.0
15.9909,40.4784,19.4922,35.826,57.1218,2.44976,2.47218,75.0,15.0
13.9291,12.7842,20.0972,99.8368,47.9318,0.724847,0.72541,90.0,12.0
8.38641,31.8213,14.6901,15.0456,3.25259,1.34628,1.34645,90.0,9.0
8.98658,10.6041,17.4139,89.232,64.1915,0.673978,0.674394,90.0,12.0
7.02616,43.1347,17.5949,40.0427,28.1388,1.99571,1.99632,90.0,12.0
19.5594,40.7962,13.3279,70.646,34.9506,2.71312,2.71566,75.0,9.0
1.37138,12.4629,17.8082,27.979,108.603,1.00275,1.06032,90.0,12.0
2.45873,36.9561,20.0392,83.7109,18.2579,1.19104,1.19509,75.0,9.0
5.97506,22.821,14.1157,83.7904,85.107,1.40799,1.41366,75.0,15.0
6.87658,24.9788,19.0469,94.4401,2.98174,0.782587,0.79071,75.0,6.0
11.6934,18.5002,16.8754,47.0154,4.95796,0.858339,0.857301,90.0,9.0
6.54646,23.1975,17.3366,82.5177,42.511,1.07688,1.07779,60.0,15.0
2.8258,36.6856,18.7506,62.261,73.8945,1.91396,1.94073,90.0,15.0
18.7913,33.4701,12.2719,94.8821,26.4722,1.93325,1.93459,75.0,6.0
5.65835,24.9296,18.5682,36.6397,93.0454,1.70802,1.75834,75.0,15.0
11.7553,40.5392,12.7851,90.7854,11.1772,1.57181,1.57734,75.0,9.0
13.255,26.7028,13.3304,11.3307,28.3733,2.89192,2.95772,75.0,6.0
14.3747,35.825,13.6512,84.5428,4.50436,1.42066,1.41638,90.0,12.0
13.7553,10.084,14.4127,41.455,99.632,1.11376,1.14183,75.0,15.0
10.4102,26.9932,18.1994,69.9932,5.93304,1.15219,1.15335,75.0,3.0
1.5711,37.4404,21.0152,45.6992,0.980675,1.20094,1.20334,90.0,15.0
10.0105,10.7559,18.6894,35.4045,39.7956,0.628801,0.629352,75.0,15.0
3.87079,31.1104,15.2923,90.5338,54.8565,1.40471,1.40607,75.0,15.0
7.5486,34.1894,14.331,67.1496,14.9428,1.19538,1.20099,75.0,15.0
5.04904,43.8203,20.8583,98.0359,65.7882,2.24153,2.24012,90.0,12.0
2.49636,23.9989,18.5969,71.3791,3.46272,0.649188,0.65378,75.0,6.0
1.50649,18.1493,16.4206,71.8658,11.1458,0.586128,0.58602,90.0,3.0
18.4159,26.4089,12.1106,44.6721,18.0577,1.3737,1.37409,75.0,15.0
15.0085,35.7973,16.6532,49.6336,0.897601,1.78626,1.78081,90.0,3.0
11.4592,34.1156,15.6298,79.0803,20.8931,1.40971,1.41098,60.0,15.0
17.2259,16.3647,20.6737,84.5307,44.5685,0.927389,0.927838,90.0,12.0
7.05354,31.3478,19.9405,91.6644,37.0475,1.29531,1.29785,60.0,15.0
0.382034,12.5171,13.4857,31.8812,25.5504,0.694297,0.695518,90.0,3.0
19.0876,35.1252,14.735,55.8216,47.4581,2.3858,2.38452,75.0,12.0
5.67065,40.4585,20.3563,99.7149,51.5839,1.84207,1.84601,90.0,12.0
2.78894,32.8871,21.4544,26.2632,65.7038,2.2028,2.27691,90.0,9.0
0.328415,13.1336,15.7632,9.07023,19.4649,0.88795,0.915915,75.0,3.0
2.26409,32.7133,17.9625,63.7146,27.5996,1.11055,1.10805,75.0,15.0
17.619,11.9185,16.502,62.5803,116.809,1.19628,1.2275,90.0,15.0
15.8492,22.6464,20.4481,42.6744,26.1263,2.11057,2.10698,90.0,3.0
9.72362,15.9868,13.5527,38.2537,47.5726,1.1527,1.16628,90.0,12.0
11.5112,17.3041,21.664,20.6746,17.6896,0.729595,0.729757,75.0,15.0
1.62049,12.6725,19.8278,15.0609,69.4818,0.772062,0.788793,60.0,15.0
1.47284,14.5273,12.6774,60.0291,32.0749,0.538552,0.53869,75.0,15.0
7.27068,36.8643,16.1976,73.445,97.1459,2.81782,2.85611,60.0,15.0
5.96273,15.4192,16.5357,84.1361,9.14834,0.633536,0.637127,75.0,3.0
10.1653,18.1028,14.6255,18.0139,10.3826,1.74606,1.74894,90.0,3.0
10.5405,14.5128,16.8911,30.4869,21.2212,0.915427,0.915365,75.0,9.0
1.61771,33.1064,17.2574,50.4591,26.4908,1.41929,1.41938,90.0,6.0
17.0849,27.6337,18.4003,72.1083,135.878,2.29961,2.40072,90.0,15.0
10.2803,33.7378,14.268,20.0376,42.3727,2.73179,2.79812,75.0,9.0
11.9347,33.9261,14.1457,75.8501,4.05453,1.30046,1.30776,75.0,6.0
10.5995,19.9439,17.8513,24.7419,50.8059,1.96359,2.03559,90.0,6.0
11.9723,24.7981,19.3402,59.0434,67.552,1.58706,1.594,75.0,12.0
4.82171,13.6663,19.1367,6.62224,29.6828,0.829529,0.841057,75.0,9.0
4.14786,40.0182,21.0428,83.2177,35.5772,1.63606,1.63824,75.0,12.0
10.1155,38.5092,18.4338,30.6463,22.5191,1.89794,1.89745,75.0,9.0
14.7766,28.1183,12.8829,32.5725,6.28986,1.95367,1.95388,75.0,3.0
16.632,25.6954,16.8101,17.057,63.2041,2.21442,2.27447,90.0,12.0
19.3649,31.3155,13.0582,66.0278,40.5119,1.95868,1.95976,90.0,12.0
0.592414,18.0466,17.0598,26.7715,145.451,1.66547,1.71453,90.0,15.0
11.3643,26.545,21.0384,97.0985,5.28605,0.906984,0.909753,90.0,15.0
10.1694,27.8765,12.0208,95.2999,43.3179,1.66855,1.66862,90.0,6.0
14.3975,17.5039,13.8582,80.7583,70.3344,1.20468,1.20414,90.0,15.0
10.2006,11.405,17.1279,53.4624,41.1982,0.709675,0.716137,90.0,12.0
13.6757,12.3356,18.4685,97.6262,33.1817,0.733211,0.733748,75.0,9.0
13.65,40.1756,14.5728,50.7761,5.8963,1.53198,1.53791,60.0,15.0
16.3016,13.769,21.9287,81.9538,120.319,1.05847,1.07872,90.0,15.0
11.8263,23.9814,14.0124,83.5645,50.9739,1.36711,1.36725,90.0,12.0
9.22289,42.9941,21.8181,43.0126,11.6442,1.8259,1.83134,75.0,6.0
3.25524,36.8897,14.0394,14.4122,12.5888,1.74904,1.7483,75.0,6.0
13.111,16.0793,14.4466,84.7859,55.9801,0.989551,0.989704,75.0,15.0
13.0085,44.8137,21.8446,13.0502,2.23492,1.83485,1.83443,75.0,9.0
5.20269,12.3008,17.151,8.28042,50.9784,0.760092,0.77406,75.0,15.0
5.79002,37.4077,13.1139,37.7937,0.900001,1.16088,1.16211,60.0,15.0
19.8943,15.0188,16.4727,0.224566,28.3931,1.81743,1.83163,75.0,9.0
1.0071,39.8234,19.534,12.0236,89.9006,2.90498,2.98917,90.0,15.0
13.9697,11.1803,14.8007,21.3123,7.93582,1.04662,1.04486,75.0,6.0
2.72922,19.1396,15.2879,79.7749,37.2415,0.756532,0.758633,90.0,12.0
0.647975,22.0339,20.7648,55.5236,12.2296,0.643979,0.642172,75.0,12.0
12.4964,32.5061,15.0909,77.0558,105.256,2.40107,2.47676,90.0,15.0
4.695,43.4959,18.8387,5.08397,6.2007,1.64099,1.64374,90.0,15.0
2.5018,21.7504,12.6921,3.17575,65.2454,1.64619,1.72347,90.0,15.0
13.5226,44.4805,17.0873,84.6994,44.8093,2.33962,2.3399,90.0,12.0
16.0329,11.7124,12.4743,73.132,1.74072,0.641006,0.636505,75.0,12.0
16.1041,23.2485,19.2187,37.9823,26.0096,1.21083,1.20898,90.0,12.0
6.19213,27.8056,18.524,84.0275,35.418,1.5108,1.51193,90.0,3.0
14.3559,16.9993,15.4437,18.9476,3.62763,1.16412,1.15848,75.0,6.0
11.223,44.1125,16.8677,65.8889,27.9343,2.49038,2.49126,75.0,6.0
15.7241,17.1404,20.4122,16.8407,36.2196,1.40751,1.42161,75.0,9.0
10.7351,26.341,18.5018,54.062,41.9877,1.59765,1.59899,75.0,9.0
16.2048,36.4614,18.6712,47.9582,80.4609,2.46837,2.52832,90.0,15.0
7.84628,36.2,14.9982,76.7453,6.22278,1.41427,1.42062,90.0,3.0
8.91461,17.1017,19.9856,12.636,27.6878,2.07829,2.12964,90.0,3.0
13.9056,21.2564,12.3973,94.0529,33.9807,1.54408,1.54634,90.0,3.0
2.26409,32.7133,17.9625,63.7146,33.1195,1.28805,1.29052,90.0,12.0
1.04343,24.6919,17.8423,80.7991,77.9562,1.26271,1.27859,90.0,12.0
16.4023,39.5042,13.4667,36.6612,18.896,2.04201,2.04229,75.0,12.0
0.996692,37.6755,21.8059,53.565,60.4032,1.89758,1.90099,75.0,12.0
18.6786,15.4948,17.419,18.3155,41.8454,1.36512,1.37786,75.0,12.0
10.6057,34.7953,13.4038,72.7728,26.9948,1.49887,1.50153,90.0,15.0
0.00472184,12.7871,18.7654,14.5059,12.8887,0.523513,0.522856,75.0,3.0
2.71453,40.3247,19.5283,71.1963,59.3908,2.35093,2.35046,90.0,9.0
17.409,18.925,15.4286,57.1642,4.61581,1.3095,1.30668,90.0,3.0
2.90823,14.0807,18.829,27.3744,18.7746,0.49958,0.497836,90.0,15.0
4.21701,15.5615,16.7193,75.7359,29.4907,0.8406,0.841487,90.0,3.0
4.46943,34.2729,17.6495,14.7164,10.6292,1.92155,1.92188,90.0,3.0
14.5414,13.7106,20.2851,59.0106,79.1402,1.05811,1.06235,60.0,15.0
12.9189,10.811,19.9154,18.9677,7.71299,0.877417,0.874849,90.0,6.0
11.2149,25.0012,12.0443,35.6605,13.1623,1.91988,1.92098,90.0,3.0
16.9624,42.1924,21.1191,80.619,62.1093,2.81172,2.81082,90.0,9.0
3.47052,15.3395,18.5602,96.9404,23.7393,0.535113,0.536046,75.0,9.0
5.48794,11.1891,18.941,81.4674,39.005,0.503966,0.504002,75.0,12.0
18.047,15.2067,17.6708,45.832,55.4939,1.19638,1.20286,60.0,15.0
13.9949,44.6095,20.9584,59.3613,4.90892,1.72391,1.72316,75.0,9.0
9.40013,12.2523,21.6584,88.9194,56.8555,0.605552,0.60641,75.0,15.0
15.4336,27.6476,18.2676,40.5572,31.8881,2.70884,2.7037,90.0,3.0
1.47117,16.9476,17.312,27.3375,31.4319,1.1612,1.18456,90.0,3.0
16.5684,44.9222,15.9518,54.991,43.0372,2.52545,2.523,75.0,15.0
0.501409,29.1999,20.5282,11.7686,48.5656,1.45477,1.46248,60.0,15.0
14.4306,44.2369,18.1196,39.2458,22.7859,2.75885,2.75786,75.0,6.0
10.9087,17.8006,20.1282,33.2951,12.5936,1.30444,1.30337,75.0,3.0
2.11039,43.9128,15.4721,39.918,70.5241,2.9373,3.00491,75.0,15.0
8.83014,35.1511,13.0878,89.3601,37.3664,1.85142,1.85471,75.0,9.0
11.4725,19.3389,15.948,71.56,14.7703,0.798384,0.796897,60.0,15.0
2.47434,16.9681,16.2161,94.0377,5.18565,0.494197,0.495462,75.0,3.0
16.7067,19.4387,15.7955,94.3909,17.557,1.18631,1.18785,75.0,3.0
19.5234,43.9792,16.7564,10.9492,13.0304,2.0679,2.06535,75.0,15.0
16.8972,25.7872,13.6747,78.815,26.2196,1.62818,1.62608,90.0,6.0
9.27629,34.3213,12.7401,35.7022,13.7139,2.23987,2.23966,90.0,3.0
18.8083,17.2167,18.6428,52.9907,24.731,1.1359,1.13605,75.0,9.0
14.901,12.3726,12.7338,54.4193,12.2574,0.954747,0.954348,75.0,6.0
9.63776,22.4734,13.4174,68.3721,36.4984,1.46283,1.46232,90.0,6.0
19.3686,39.9659,14.7525,99.0794,12.5933,1.64959,1.65438,90.0,15.0
6.69747,23.5676,15.1562,3.50769,72.4797,1.86523,1.94553,90.0,15.0
14.8518,29.3675,19.9037,21.0105,0.600574,1.3966,1.39571,75.0,6.0
0.918026,18.6404,13.3432,26.0909,29.9302,0.817339,0.817359,60.0,15.0
4.87798,34.928,15.6906,35.7377,68.393,2.22513,2.27488,75.0,15.0
8.42412,26.5245,13.8945,23.201,66.1603,2.16374,2.20342,60.0,15.0
2.94272,16.8337,12.3417,2.79371,5.03356,1.20862,1.21137,75.0,3.0
7.92166,21.2191,15.5925,91.5582,21.5216,0.913816,0.910444,90.0,9.0
10.9173,41.2461,21.5451,88.6986,60.4878,2.20556,2.20454,75.0,12.0
6.81837,13.5826,15.2239,81.787,119.972,1.1027,1.13792,90.0,12.0
8.71022,19.2782,19.876,26.9399,17.6597,1.08977,1.09303,75.0,6.0
4.03461,18.2358,20.0881,82.7526,9.37389,0.642087,0.64068,90.0,9.0
15.1992,14.5839,15.3103,38.5476,49.6754,1.05747,1.06608,90.0,15.0
4.69945,35.7784,21.687,3.12141,9.72215,2.19237,2.21421,75.0,3.0
7.73625,31.3584,13.8098,34.476,89.7926,2.51887,2.61074,90.0,15.0
0.336077,28.3095,12.9534,47.563,7.94791,0.750559,0.758916,60.0,15.0
17.563,41.6445,18.8924,62.6732,20.4466,1.85884,1.86147,75.0,12.0
1.33921,21.7085,21.2905,58.903,2.60063,0.683409,0.683583,90.0,9.0
7.43899,28.3799,21.5011,81.8228,20.5622,1.15307,1.14857,90.0,9.0
7.37996,33.3693,17.3706,49.815,22.4613,1.32915,1.33063,75.0,12.0
3.5468,31.0614,13.7505,4.36181,17.6057,1.94981,1.99711,90.0,6.0
9.19238,13.8837,17.1187,19.5504,15.5878,1.55662,1.56046,75.0,3.0
13.4656,32.8771,19.5568,75.0732,78.3083,2.07812,2.08993,90.0,12.0
5.67701,34.5477,12.834,36.7679,22.4125,1.6979,1.69637,75.0,9.0
3.09059,23.9614,15.2718,4.1091,21.1273,2.40322,2.49323,90.0,3.0
16.065,14.7858,19.0195,37.8213,96.3104,1.44837,1.49534,90.0,12.0
16.8247,11.0483,18.869,34.5252,33.7657,1.03608,1.04803,75.0,9.0
6.56216,28.4799,16.4754,94.5522,11.3583,1.03391,1.03286,90.0,6.0
17.5709,41.4692,16.8166,43.5214,19.6842,2.20229,2.2028,75.0,9.0
14.9218,10.1037,16.356,73.8639,12.3956,0.849243,0.849844,75.0,3.0
6.85722,19.6362,12.0977,67.735,17.429,0.894633,0.896293,90.0,9.0
3.10861,20.939,20.272,74.351,28.7906,0.839883,0.840035,90.0,6.0
19.6176,24.9174,13.1109,45.7376,12.346,1.22915,1.22899,75.0,15.0
6.02955,28.693,20.6615,34.5165,49.0417,1.47197,1.48442,75.0,12.0
2.48858,41.5094,18.2914,30.1452,22.1155,1.52217,1.52358,75.0,15.0
16.7024,17.5127,13.1719,86.4369,38.0148,1.09629,1.09857,60.0,15.0
18.3078,35.35,13.0286,41.8961,12.2108,2.14974,2.14998,75.0,6.0
16.2685,20.7812,17.6043,75.6977,96.5862,1.85365,1.90113,90.0,9.0
12.0435,22.8416,13.2154,40.1112,86.4827,2.12819,2.18835,60.0,15.0
4.82426,26.1803,21.986,19.3303,34.5733,1.12938,1.12744,60.0,15.0
12.1787,42.3971,20.5999,38.8838,8.95569,1.73158,1.73248,75.0,9.0
8.3388,13.6118,18.4821,14.2466,92.627,1.14636,1.18266,75.0,15.0
3.58506,40.226,15.2499,86.9704,25.525,1.57113,1.57224,90.0,9.0
16.677,27.9955,19.1697,46.372,8.63322,1.71393,1.71422,75.0,3.0
5.56642,26.2423,13.0211,54.7378,16.3602,0.926058,0.926271,75.0,15.0
1.08458,38.8025,13.7068,76.0593,7.87038,1.10683,1.10985,75.0,6.0
2.34468,38.2172,12.6007,55.1169,11.1854,1.46436,1.46933,75.0,3.0
0.573922,37.297,18.5759,33.5526,106.482,2.74247,2.87068,90.0,15.0
9.83685,11.2353,13.7277,94.1379,62.4065,0.798723,0.79847,60.0,15.0
0.135711,40.9908,12.5901,28.6618,0.163201,1.14413,1.13222,75.0,12.0
0.589724,28.6278,17.0107,86.5615,32.3643,1.02365,1.02591,75.0,9.0
17.4338,43.0467,13.4236,97.4248,11.2681,1.77593,1.77812,90.0,15.0
12.9749,28.3959,20.3606,45.3009,84.095,1.86941,1.90563,75.0,15.0
16.5829,22.6837,16.1353,89.5538,4.15187,0.895681,0.897105,75.0,12.0
16.4174,20.4575,17.8579,67.7085,61.8716,1.27035,1.27127,75.0,15.0
18.1655,35.6711,19.2794,12.0763,21.1795,2.84722,2.87575,75.0,6.0
3.53694,28.8878,16.0971,99.7476,59.7058,1.28572,1.28756,75.0,15.0
10.4685,26.5601,15.7168,43.7667,9.10606,1.50816,1.51103,90.0,3.0
9.66,40.9652,20.7975,81.5389,47.8615,1.96511,1.96537,90.0,12.0
4.00053,40.6719,16.6821,83.9947,12.8966,1.5481,1.55057,90.0,3.0
14.2548,14.3043,21.2636,5.81988,68.2066,1.09692,1.1112,90.0,15.0
6.79418,41.6388,20.1337,68.6767,13.7679,1.43682,1.44019,60.0,15.0
14.5074,15.0858,17.1497,6.88977,116.27,1.98477,2.07432,90.0,12.0
19.7013,18.4813,17.1807,42.2466,12.2737,1.75131,1.75212,90.0,3.0
19.7865,13.1521,21.8941,58.4971,5.50058,1.06592,1.06558,75.0,3.0
11.6233,23.2697,13.9846,77.0877,9.54317,1.1398,1.1394,75.0,3.0
12.5795,35.2172,17.5429,30.3506,40.5257,2.41456,2.43923,75.0,9.0
2.95833,18.8822,12.635,90.1504,50.7479,0.945393,0.945517,60.0,15.0
17.7846,27.256,16.5513,60.1892,28.2549,1.84825,1.84805,90.0,6.0
13.175,28.8016,16.8281,17.74,34.1663,1.69431,1.69902,60.0,15.0
4.2571,20.2252,17.6804,40.3861,42.1552,1.11836,1.11829,75.0,9.0
8.1114,15.3156,12.4585,88.72,55.5585,1.11291,1.11013,90.0,6.0
7.00515,37.8513,18.4903,87.1174,35.096,1.51796,1.52225,90.0,15.0
7.12561,44.7863,21.8703,29.4638,8.2208,2.13399,2.13896,75.0,3.0
17.6937,25.9765,21.1492,81.4458,80.5228,1.57479,1.57437,75.0,15.0
0.608292,19.499,12.3259,36.9973,30.6596,0.902979,0.900995,75.0,9.0
6.92739,39.1299,12.6675,43.3734,20.5947,1.6554,1.65771,90.0,15.0
1.23765,38.272,19.3785,45.9225,110.033,2.70931,2.82023,90.0,15.0
15.9205,32.765,12.935,93.8835,19.231,1.4226,1.42326,60.0,15.0
7.74074,40.3874,15.6183,55.4123,66.408,2.80977,2.80574,60.0,15.0
19.1017,21.4737,20.1052,70.0389,10.234,0.985318,0.98361,90.0,12.0
15.9386,43.0091,12.7173,53.5216,26.8867,2.18653,2.18668,90.0,15.0
16.8364,20.8655,13.213,66.8011,89.6955,1.89447,1.95235,90.0,12.0
12.4369,14.5868,17.8708,38.1273,55.6996,0.965091,0.976131,75.0,15.0
11.5679,38.5419,12.9986,81.9275,14.3281,1.56165,1.56492,75.0,12.0
0.557731,28.7692,12.3177,32.9159,31.5114,1.90239,1.92515,90.0,3.0
10.8669,11.974,21.7229,14.6757,57.1314,0.924322,0.938074,75.0,12.0
7.66707,19.52,21.3899,99.0255,18.3968,0.865811,0.867176,90.0,3.0
14.2609,17.097,14.3043,17.6515,25.0846,1.88077,1.89391,90.0,6.0
1.25688,44.2405,21.4857,24.5754,77.0879,2.80511,2.8764,75.0,15.0
15.7842,29.4953,19.3433,99.5049,10.92,1.22992,1.23254,75.0,6.0
11.5043,34.9542,13.1944,63.9434,41.4417,2.01544,2.01441,75.0,12.0
17.6072,17.8129,19.0558,44.9787,12.0157,1.48205,1.47976,75.0,3.0
14.0324,21.0273,13.823,72.3336,9.01579,1.17287,1.17143,75.0,3.0
14.0464,31.9288,18.5292,27.0245,18.7152,2.83383,2.83101,75.0,3.0
1.03128,32.5678,13.6219,30.2359,34.8249,1.54617,1.54791,75.0,12.0
4.8674,25.9594,21.2393,19.1493,35.1066,1.02894,1.02883,75.0,15.0
8.43161,22.5025,21.0344,68.05,1.81265,0.788915,0.793328,75.0,6.0
13.8796,38.7894,21.9165,95.0554,4.90402,1.54294,1.54672,90.0,6.0
17.9713,42.8198,15.2172,71.714,18.8605,2.00514,2.00679,90.0,12.0
7.88896,19.0968,14.6525,12.2343,98.7428,2.00291,2.09113,60.0,15.0
5.38856,23.9777,14.8483,43.1308,114.942,1.96543,2.04538,90.0,15.0
11.0458,35.7886,21.9575,86.6624,30.2558,1.64859,1.64948,90.0,9.0
9.26866,32.0013,13.7727,58.2034,12.5641,1.29589,1.29879,75.0,9.0
4.95959,24.2569,14.2023,74.9852,32.5938,1.12551,1.12261,90.0,9.0
3.0194,37.5973,14.5546,27.5933,3.50277,1.31386,1.31985,90.0,12.0
14.8384,26.712,15.4549,67.2756,35.4625,1.65286,1.65407,75.0,9.0
0.0426136,24.0778,13.673,45.2231,4.60099,0.592342,0.592401,75.0,3.0
7.79283,24.5314,13.1092,93.6062,1.83111,0.850036,0.849435,75.0,3.0
4.98545,10.8672,17.7275,98.8705,11.3093,0.432014,0.42991,90.0,6.0
4.5906,32.1906,14.2004,85.9604,78.9286,1.8827,1.87984,75.0,15.0
5.99075,42.1046,17.0025,3.66781,21.737,1.79453,1.79453,75.0,15.0
6.39552,38.8883,18.9255,68.554,25.384,1.77916,1.78203,75.0,6.0
3.48912,34.3584,19.8501,34.8286,9.8489,1.26972,1.27165,90.0,6.0
0.373751,38.046,14.3591,91.0124,81.4819,2.17888,2.17547,75.0,15.0
16.3551,23.147,17.4603,2.75259,59.3421,2.61135,2.70257,90.0,9.0
