Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,
9.25214,27.0344,16.2721,25.7109,2.60792,1.87666,1.87679
12.8451,13.9206,16.3404,17.2906,2.46093,1.50076,1.49991
10.3626,30.1019,15.2261,89.1311,1.75633,1.54202,1.54221
8.00854,27.3663,14.5454,81.8012,2.39234,1.38767,1.38736
12.3133,40.8389,19.4886,75.3521,2.65927,2.31749,2.31659
5.51885,13.6477,20.9262,91.5072,3.67017,0.706658,0.706746
9.60849,36.6256,13.364,95.4096,0.762528,1.73036,1.73428
4.88406,24.9439,12.1014,1.69703,0.159663,1.61454,1.61375
19.441,24.4347,20.2462,86.1016,3.40665,1.66336,1.66173
8.72489,12.2857,20.3588,56.6237,0.309454,0.807737,0.808748
9.53946,21.5231,14.3742,64.8108,1.12904,1.24972,1.24859
5.028,43.0035,19.2867,65.491,1.52774,2.08754,2.08876
5.89513,30.6107,18.6819,25.342,0.611156,1.63632,1.63388
18.4673,11.2863,12.7875,34.1217,3.31106,1.65864,1.65889
15.5717,17.4909,21.9468,48.3004,1.32087,1.34405,1.34572
5.8726,17.7398,15.9166,47.5093,1.69448,1.00959,1.01153
2.55826,11.246,21.949,6.71072,0.642354,0.608304,0.608793
13.5297,10.688,19.6785,88.8365,2.63471,0.848197,0.849488
3.71966,13.5265,20.3903,5.62014,3.77763,0.932207,0.931932
13.6633,14.8724,14.3845,8.13417,0.148011,1.70608,1.70533
14.6642,34.0562,17.8351,61.4394,2.95125,2.16564,2.16391
0.0459144,20.7633,12.802,93.3934,2.53676,0.69302,0.692907
14.569,20.9592,19.628,86.722,0.702484,1.26653,1.26728
3.65196,28.5114,12.9101,12.7192,1.23784,1.63202,1.6338
12.4104,25.7475,16.6887,5.20435,1.19793,2.17369,2.16816
6.18445,22.9187,18.5829,46.8142,1.93694,1.24177,1.24242
0.561921,30.8207,12.8072,86.235,3.9646,1.21633,1.22309
18.88,39.3772,17.0792,7.64736,3.98682,3.88808,3.88487
7.49724,42.2164,20.3112,15.9405,0.586697,2.45471,2.45349
3.58385,40.14,16.0798,48.1949,3.269,2.1194,2.1264
14.6795,31.9393,21.615,56.0081,0.768091,1.9164,1.91597
2.75299,16.2996,18.9905,56.8213,1.63975,0.73968,0.738483
0.87532,31.1615,17.6981,81.904,0.368729,1.09509,1.09401
4.48589,43.2016,13.7236,91.3257,2.35042,1.96587,1.9696
3.84362,22.0095,16.5144,56.3741,1.82674,1.04135,1.0434
7.50729,31.3655,13.6935,47.7032,2.93607,1.83692,1.84037
10.6131,37.1993,12.4771,35.3252,1.63015,2.44471,2.44416
3.24265,39.0203,12.0246,32.2993,0.679828,1.90073,1.903
12.8284,34.8708,12.1702,75.7917,0.892488,1.92734,1.92554
9.69331,29.8417,15.7207,76.6738,2.97635,1.62737,1.62649
1.24815,39.1908,19.6695,9.20404,0.730459,1.83761,1.83755
17.3694,23.4759,16.3815,40.8733,2.25594,1.94398,1.94734
3.95435,38.8775,21.9954,57.9333,0.570106,1.74493,1.74371
17.2509,28.1716,14.8994,49.3066,1.75182,2.08576,2.08742
8.64921,36.7837,20.0463,9.48131,3.68639,2.64619,2.64864
2.48356,19.4578,19.0794,77.9718,2.04633,0.808141,0.807243
13.3058,34.6806,19.5966,37.5568,3.55907,2.39911,2.39971
14.2122,31.9904,12.4785,59.19,0.507478,1.97709,1.97809
0.706884,26.8167,20.5764,13.848,2.95295,1.29868,1.30279
12.8558,25.6665,12.4215,14.96,0.690602,2.24116,2.23649
14.6264,31.7724,14.6474,74.6497,1.25023,1.87015,1.87126
13.0653,20.4832,18.074,25.9844,1.72276,1.65085,1.65325
5.02926,34.2215,15.4233,5.98928,3.1633,2.38263,2.38419
2.72378,36.0143,15.8558,7.80733,2.73354,2.1691,2.17378
14.4793,20.8526,17.1783,98.7546,0.506764,1.22007,1.21585
12.4296,37.8532,17.0239,56.4274,2.44564,2.31061,2.30873
8.10068,15.7336,13.5746,58.5152,1.39349,0.99886,0.997811
16.3675,42.1372,18.7607,78.421,1.76726,2.48607,2.48923
13.8715,39.8519,15.1421,58.2456,1.15098,2.40604,2.40869
18.3844,22.6563,21.6945,78.9338,0.0789655,1.46273,1.46265
1.92162,15.7936,17.7409,83.9419,1.81378,0.625685,0.627715
2.17619,44.6621,21.9602,31.9949,1.35994,2.19999,2.20265
13.5454,35.2748,18.158,60.8324,1.82123,2.11457,2.11256
6.43955,27.1179,13.2793,87.0165,0.942378,1.22383,1.22357
12.7,33.532,12.044,71.04,3.98804,2.09262,2.09604
4.56763,18.0552,14.8681,9.18895,0.440663,1.12866,1.12767
15.9932,17.8715,19.6649,15.3094,0.121044,1.6592,1.65814
16.3482,36.2972,12.2017,44.4564,3.15295,2.77883,2.77903
11.3735,21.5876,16.1417,77.8731,0.556281,1.23353,1.2296
16.76,24.1957,20.581,43.8615,2.62594,1.82854,1.82632
0.850175,38.1895,19.7757,41.1438,2.12729,1.72689,1.72781
11.2372,13.7848,21.2023,2.31851,3.94267,1.42622,1.42662
11.5294,22.7826,20.9728,93.182,1.10445,1.2148,1.21426
7.90655,43.8026,15.0564,58.3017,1.36894,2.35225,2.35197
6.37684,27.8955,17.6075,66.3564,0.480978,1.31316,1.31224
18.8505,31.9493,21.868,86.46,2.66199,1.95919,1.96116
10.4374,13.5398,16.7343,61.3438,1.53825,0.97386,0.97222
3.1326,18.3268,21.7944,28.8348,1.54499,0.906278,0.908041
14.3224,39.0782,13.0498,50.0553,1.59255,2.5542,2.5559
1.68396,38.6152,18.3454,15.2525,3.25818,2.17351,2.17582
15.4016,10.4428,19.2651,84.3087,1.89032,0.903592,0.904942
18.3224,15.8624,14.7495,64.6818,2.91332,1.44687,1.44251
17.4196,23.3839,16.1598,94.241,2.3573,1.50922,1.50582
15.0492,26.468,15.6719,6.31379,2.17686,2.56578,2.56789
7.62201,12.135,15.7513,93.8075,2.48383,0.714785,0.71695
0.618189,13.0675,15.7584,16.8122,3.28477,0.659718,0.658485
7.58745,33.4903,14.2622,99.6508,3.24848,1.5978,1.59966
4.87798,34.928,15.6906,35.7377,2.73572,1.94868,1.94988
17.4517,23.7322,15.9429,68.0156,3.33228,1.74684,1.74686
9.63142,26.395,18.2476,60.9462,2.64254,1.52103,1.52305
15.5328,12.5069,17.2229,49.2692,2.20192,1.22367,1.22275
1.2875,21.782,18.3019,27.7927,3.10853,1.04708,1.05161
19.3015,43.691,13.9932,2.54641,2.387,4.59698,4.59925
5.58324,13.4111,19.6461,43.5426,3.76206,0.855156,0.854984
8.96947,25.7808,17.2544,0.485197,3.57848,2.18525,2.18294
17.6527,37.1826,18.7335,72.6538,0.0650205,2.1831,2.18397
18.5404,35.8572,14.1782,6.10012,1.86492,3.59457,3.59408
6.92084,25.0871,18.2958,66.5593,0.362106,1.21406,1.21356
0.323985,21.1655,16.9643,51.5325,2.58576,0.83852,0.838355
12.6157,31.6407,15.4116,73.2935,0.077233,1.72156,1.72279
15.9386,43.0091,12.7173,53.5216,0.716979,2.76654,2.7695
14.0739,33.5984,21.8233,93.6247,2.5413,1.83535,1.83704
4.62533,34.1922,20.0348,74.7459,0.916991,1.49585,1.49491
11.4203,34.7476,13.1497,28.5409,3.42775,2.65371,2.65525
15.3693,14.8706,20.3938,51.6306,3.11228,1.27947,1.27541
7.75906,30.755,15.6215,23.2902,3.1986,2.09771,2.09844
5.14486,29.05,19.479,79.6639,3.8485,1.39912,1.40472
14.3786,35.9691,19.2712,77.381,0.758615,1.99261,1.99452
15.1857,31.0799,16.3121,24.6981,0.455308,2.30032,2.30511
5.77842,24.9569,16.1871,82.0361,0.198602,1.09998,1.09859
13.9788,18.718,14.6808,42.7764,1.53513,1.52927,1.5324
1.70939,29.5381,21.0739,88.9452,1.26622,1.11984,1.11804
0.295047,43.972,18.7146,51.4725,0.847987,1.83118,1.82859
9.32106,39.3128,15.01,6.20199,3.68716,3.29033,3.28667
6.08494,33.6614,19.6663,36.4672,2.75756,1.88477,1.88511
0.745816,42.5612,19.3811,58.5247,2.58689,1.94129,1.94109
0.402428,25.9282,12.6645,16.6947,3.29322,1.34292,1.34152
11.1954,23.2623,15.3126,6.12906,2.39881,2.1246,2.12537
4.62975,17.0298,17.553,32.7747,2.34576,0.993159,0.993205
12.0665,25.125,21.6305,59.8694,0.761444,1.46132,1.46353
1.31223,36.8839,18.7106,55.3639,0.803298,1.50258,1.50369
5.28445,15.5857,21.5178,72.5427,1.32012,0.770934,0.771053
11.7891,33.5068,12.8054,52.1388,0.156854,1.96295,1.96402
17.4619,15.2647,15.4214,19.4953,3.14619,1.91156,1.91167
8.81692,11.1169,17.2271,90.18,0.85348,0.69853,0.698728
6.66992,27.0619,14.3805,68.8668,1.93152,1.36043,1.36057
6.96697,37.6946,17.1858,54.2939,0.605192,1.88624,1.88572
17.1441,22.5521,16.7825,74.3973,0.046024,1.49354,1.4926
18.3538,42.7421,20.9684,70.5218,3.18828,2.75665,2.75467
7.21977,35.2564,20.2365,55.6043,3.52213,1.94371,1.94605
18.6612,21.9826,19.8801,65.3746,0.454222,1.55419,1.55519
15.3053,44.8497,17.5769,44.3484,0.303078,2.84193,2.83969
9.60125,44.0814,15.758,22.8151,3.79318,3.29488,3.29836
9.05143,12.8264,21.8176,58.0777,1.40723,0.848394,0.848873
7.56279,29.3271,16.8941,49.112,0.385318,1.52582,1.52479
13.4096,11.1631,15.1115,50.3154,3.56584,1.13366,1.13529
5.24751,39.7463,15.8684,15.9271,0.245964,2.173,2.17222
18.5958,22.6724,19.5329,75.6499,2.49698,1.59623,1.59551
18.1295,29.353,18.9875,85.6033,2.92052,1.84993,1.84949
17.947,41.1798,17.5812,41.3947,2.16475,2.95923,2.95964
4.16534,24.1425,16.2609,70.2151,2.15433,1.10697,1.10928
4.98252,15.1421,16.7403,95.7718,2.3105,0.718047,0.717449
14.238,39.7247,19.0266,96.4524,3.25417,2.20716,2.21197
6.97626,43.4049,19.558,7.83141,3.92175,3.15437,3.15208
16.1357,23.9068,21.4996,25.3797,1.67607,1.88374,1.88523
15.3203,36.7075,18.6952,40.7337,2.86648,2.56326,2.56325
8.37081,16.1454,17.3411,99.2304,3.29562,0.885959,0.8899
16.1957,19.0524,21.0203,12.0986,0.472659,1.72893,1.7231
7.65979,29.5794,14.777,60.4068,3.3156,1.65496,1.65503
3.75542,35.4645,12.3702,66.9522,0.502328,1.5015,1.49923
11.2866,43.7151,20.4646,14.5643,1.09992,2.90017,2.89929
5.41326,38.2911,16.7696,75.1826,2.39809,1.83704,1.84281
2.8021,40.1699,16.1603,1.55545,2.516,2.52033,2.52198
16.9822,22.924,12.8378,7.77514,2.14818,2.74233,2.74148
10.2985,35.7827,15.2943,21.5709,3.27101,2.66323,2.66551
3.09059,23.9614,15.2718,4.1091,2.11273,1.45492,1.45643
3.55187,14.8583,13.1373,5.56422,2.22521,1.08729,1.08945
19.5986,12.492,17.8043,16.094,3.61966,1.81499,1.81457
1.41182,23.3023,16.0877,77.708,0.0830716,0.817822,0.817018
6.32796,16.2179,18.5944,36.7521,1.8319,1.00024,1.00225
12.019,36.4049,14.3621,85.945,2.47806,1.97459,1.97633
12.651,35.2012,19.3568,58.6432,3.47587,2.17639,2.18033
12.2854,35.2288,21.3843,85.6547,3.59993,1.95527,1.95741
14.0059,30.83,19.5949,65.254,0.869971,1.80063,1.79892
3.15261,39.0322,18.116,84.1897,2.18227,1.70391,1.7077
4.98545,10.8672,17.7275,98.8705,0.753956,0.535629,0.534953
12.155,36.4437,18.1442,5.49803,1.09723,2.68752,2.68882
9.17192,33.0305,12.6825,70.1649,0.982391,1.70286,1.70544
9.96903,25.051,16.148,41.2187,1.50804,1.59217,1.59193
9.54362,31.6648,16.1137,68.2379,1.34339,1.67534,1.67715
5.39204,27.7034,12.9632,90.6827,0.528166,1.16626,1.1655
8.92854,24.2374,19.3297,51.0585,0.452453,1.34299,1.34224
4.99054,12.591,21.81,16.1045,3.96041,0.89128,0.893461
19.1222,14.4452,12.6033,33.0095,2.09182,1.83214,1.8309
8.3795,41.4513,14.5495,83.0236,2.07207,2.0905,2.09275
4.23967,43.8095,20.7823,83.5514,1.20771,1.97721,1.97595
17.8948,24.2438,12.0021,18.8327,2.01521,2.63406,2.63436
16.5485,35.6557,13.2961,71.7341,2.92875,2.3061,2.30436
16.7313,41.2802,18.8277,62.3104,2.27521,2.63068,2.6298
15.4821,29.895,21.2879,53.2301,0.558138,1.86074,1.85999
13.0156,28.4429,12.5779,11.0718,3.10178,2.79175,2.79474
17.9537,31.8537,15.0529,46.0758,0.648071,2.26823,2.26844
12.3286,42.1539,16.0038,80.0763,3.43383,2.43255,2.43721
2.59474,43.3346,13.455,96.5223,1.25193,1.75745,1.76016
11.7757,14.7771,14.0261,85.0634,1.66759,0.995101,0.994823
1.80029,13.0372,18.8483,13.8903,1.54998,0.667283,0.667301
19.9331,33.093,20.2281,33.1,0.298345,2.41547,2.42079
0.762752,24.3738,14.9525,73.9466,0.695592,0.842012,0.843731
8.75148,11.9142,18.7687,63.1754,1.83379,0.816859,0.816896
2.19697,42.7147,19.1301,10.8568,2.30301,2.41176,2.40931
11.5486,14.2816,18.8545,39.5522,2.55887,1.17935,1.17558
6.57066,32.4389,18.9302,25.8661,2.44695,1.92238,1.92263
7.39349,24.0485,13.8513,15.208,1.39773,1.70149,1.69724
5.53672,23.8271,12.3546,64.2724,0.553149,1.13254,1.13235
7.54001,11.8623,14.2265,93.9771,2.35871,0.70529,0.707432
11.1732,26.8653,13.6313,30.1606,1.31393,1.91566,1.91698
1.95918,26.5903,18.1035,93.5025,2.58987,1.04525,1.04859
6.57551,42.4071,13.8835,8.90156,1.41032,2.85322,2.85053
10.9469,22.2352,20.3247,44.5837,1.37515,1.41507,1.41099
4.75411,38.3038,15.2142,17.6166,3.70671,2.54641,2.55008
0.468065,14.6787,14.1943,96.6231,2.27238,0.498748,0.499168
15.691,40.3673,15.2522,27.1635,0.555101,2.89729,2.90335
8.67369,32.6649,21.2921,41.0208,3.2206,1.94247,1.94301
9.43535,18.8152,13.6443,86.35,3.38864,1.10221,1.10488
14.7273,12.2338,12.8855,46.4317,0.0321877,1.23209,1.2317
4.66743,32.9908,15.9553,64.325,1.04773,1.49658,1.49737
3.02756,21.6649,12.1088,99.6928,2.53569,0.863537,0.864649
10.7576,13.953,19.8563,27.5027,3.08719,1.20169,1.20275
13.3249,28.6261,13.141,41.8441,1.11329,1.9871,1.9868
1.17674,19.0044,21.2487,22.1604,1.41974,0.830195,0.828795
18.9065,21.7654,21.9076,10.2221,2.35534,2.10955,2.10462
6.69573,17.9035,21.2658,62.1265,3.01997,0.997556,0.998095
7.33264,28.399,16.6207,79.8488,2.46278,1.41304,1.41333
17.7624,19.8421,21.2718,41.7485,1.85198,1.62278,1.62479
10.2548,18.3554,16.7855,85.8022,1.61471,1.05084,1.0528
14.2808,16.7937,17.3076,5.06559,2.68698,1.893,1.89211
9.97338,37.3014,21.6801,63.7643,3.94093,2.14777,2.14982
1.81007,36.5907,17.9771,53.869,3.03753,1.71442,1.71422
6.8254,18.5192,20.1958,74.0411,1.73467,0.956348,0.957937
18.1019,15.2619,12.0231,41.5638,1.68849,1.68984,1.69044
10.5779,17.1923,20.688,76.9931,3.51323,1.07333,1.07505
12.1379,33.17,21.3645,95.199,1.99356,1.71682,1.71929
12.0744,13.2509,15.7834,41.3215,1.33072,1.16528,1.16292
9.64284,44.223,20.5395,84.1611,2.46893,2.34343,2.34633
17.0117,35.5198,14.3545,49.14,2.52107,2.5543,2.55498
4.93389,30.2735,14.3136,16.6783,3.54415,2.02927,2.03113
4.87422,14.7916,16.9027,79.6241,2.87383,0.751268,0.751243
1.79433,24.3951,20.6337,25.1748,2.85518,1.18934,1.19325
2.98171,13.6375,15.8216,24.9204,1.86079,0.776254,0.775739
5.01608,44.7019,15.3946,35.3637,2.54483,2.61059,2.61146
14.8782,38.1483,14.49,66.2957,0.290479,2.22006,2.22252
14.4684,19.9967,12.1136,47.7797,0.147577,1.5587,1.55978
16.6422,36.6183,17.0359,59.7658,1.23274,2.31442,2.3134
9.73257,19.5691,21.8804,6.87425,3.55961,1.58132,1.57929
9.76816,18.3866,19.377,72.3544,3.53881,1.12637,1.12604
12.5576,27.209,20.8418,95.5022,0.609801,1.41061,1.41015
12.3253,36.4517,15.9775,90.5048,2.7475,1.96886,1.9722
14.486,34.1284,15.3236,33.7136,2.26296,2.50478,2.50668
15.4121,19.421,19.1032,27.7293,2.97007,1.73491,1.73078
16.2083,33.5636,14.5191,94.8653,3.12062,1.96762,1.96946
10.6353,38.6475,12.0852,61.4651,3.4176,2.34481,2.3482
13.6675,10.3021,14.6096,54.8501,2.92208,1.06616,1.06657
13.3911,37.3287,16.3308,19.0239,2.56224,2.90105,2.89848
16.3233,10.162,16.4718,78.0468,2.32484,0.983318,0.984844
1.87255,13.1395,14.8749,27.8006,0.58399,0.62604,0.623467
12.5553,11.833,21.3296,65.3559,1.45699,0.916145,0.916374
19.9936,28.2781,20.0161,76.1364,0.199555,1.80175,1.80187
13.973,11.5941,18.728,77.2316,1.41194,0.933484,0.932756
9.61406,39.2648,16.9934,85.1499,2.89822,2.059,2.0634
12.9125,31.5973,14.6733,57.3701,3.91106,2.09917,2.10228
0.827081,27.6829,13.0113,30.8811,0.231508,1.07216,1.06976
14.149,22.4152,20.2178,12.7973,3.36125,1.98648,1.98813
10.7675,29.4116,16.8506,26.4425,2.92528,2.10658,2.10717
2.99257,20.3132,16.9349,34.3248,3.397,1.08716,1.09066
4.54573,41.4958,17.8258,29.4934,0.51535,2.112,2.11625
18.0324,40.8938,20.4217,63.3356,1.61428,2.577,2.57801
11.6143,14.0974,17.4853,1.89167,2.34955,1.56919,1.56298
16.1391,31.9611,15.2059,22.6082,3.02834,2.76653,2.7675
14.9071,35.1709,15.2393,68.7287,1.75776,2.12873,2.13058
9.26508,35.6173,21.9412,41.9757,2.23777,2.05843,2.05552
6.17592,42.8823,15.0433,94.4811,2.16711,2.01125,2.00901
12.1956,36.1571,15.2455,49.6544,0.146701,2.11087,2.11192
18.7913,33.4701,12.2719,94.8821,3.52962,2.10579,2.10824
10.1235,15.6054,15.6242,35.8912,0.746889,1.18819,1.19246
6.64158,18.9028,15.597,26.1077,1.89355,1.26158,1.26012
4.72027,34.2665,19.0226,56.79,3.79864,1.77775,1.78413
2.0908,10.8904,21.8024,48.3335,0.741537,0.492209,0.491822
17.1057,34.0194,18.2138,41.6587,3.60664,2.54628,2.54836
1.50396,44.0323,14.0916,18.3936,2.65779,2.54787,2.54957
12.305,37.9147,18.616,81.6215,0.865621,1.9928,1.99626
17.5253,10.5195,15.2084,68.6439,2.23177,1.11707,1.11256
9.15429,35.566,15.7982,97.9155,1.62134,1.69698,1.69855
2.78299,37.5287,20.8916,35.5439,0.799098,1.72466,1.72286
12.9868,42.7779,12.4342,47.1446,1.51369,2.76324,2.7663
16.1633,10.9225,15.852,54.5129,1.99505,1.15847,1.15902
15.0971,13.4411,20.6405,23.5508,1.72197,1.3555,1.353
2.04752,42.5791,21.2061,67.5776,3.8393,2.08601,2.08399
1.19642,32.8731,12.6441,85.4662,1.3956,1.20564,1.20696
11.052,21.3767,19.0732,72.8658,3.96258,1.32456,1.32323
11.9833,34.9785,20.802,26.133,2.62057,2.36598,2.36708
5.71627,41.8133,13.6806,87.0676,1.34164,1.89833,1.89739
19.6471,35.5992,17.7691,74.8262,1.84433,2.27313,2.27489
13.5248,29.0826,19.7225,89.7093,3.92485,1.67708,1.67981
17.2997,41.1017,20.7114,19.8955,3.47625,3.30103,3.30333
10.3035,27.9595,16.1166,73.9215,0.00480596,1.44922,1.44718
4.6149,36.5262,15.8591,97.6493,1.54959,1.54548,1.5437
9.62515,32.2538,19.5437,6.69304,1.93908,2.26109,2.26204
0.532631,13.1268,12.9202,98.3317,3.58276,0.468237,0.472292
5.00512,39.5081,14.4448,3.88265,0.270138,2.3005,2.29941
8.24862,15.0678,18.7971,60.1579,0.92251,0.912544,0.912148
15.8369,39.6944,12,5.74066,2.59413,4.12174,4.12461
13.449,20.0809,14.2308,7.87102,1.36481,2.06702,2.06571
0.57709,24.5934,17.8587,16.0517,1.4373,1.06617,1.06654
17.9503,22.0869,18.7556,64.6038,0.164766,1.54462,1.54371
17.5805,18.7578,18.2598,62.0216,3.81551,1.53528,1.53674
10.9386,21.6493,20.8956,12.1316,3.42059,1.73939,1.74028
11.911,25.3607,18.3251,51.7561,2.65083,1.64304,1.63954
2.48858,41.5094,18.2914,30.1452,0.884622,1.9867,1.98898
12.8942,36.1631,12.5294,71.173,2.72934,2.15314,2.15581
7.6532,16.4567,14.7891,25.0001,0.408522,1.16914,1.16678
11.3289,20.0978,17.2989,3.93603,1.7797,1.81785,1.818
16.4174,20.4575,17.8579,67.7085,2.47486,1.49105,1.49077
18.0908,22.2045,20.4007,6.19466,1.83286,2.18345,2.17773
2.69965,43.0577,14.7139,76.9501,3.90236,2.08802,2.09074
0.890857,40.5677,20.2029,10.8273,2.70379,2.1695,2.17403
13.7839,26.6154,17.1876,94.2179,3.55422,1.54832,1.55031
18.1234,34.5122,16.0838,73.0069,2.55702,2.23432,2.2359
14.184,11.008,20.8485,11.9949,3.80707,1.35355,1.35307
19.7299,29.9313,19.867,77.7476,0.0859978,1.85512,1.85564
3.16765,10.1258,12.7428,26.8207,0.687056,0.627351,0.626591
8.04429,41.0877,21.0411,84.7429,1.48334,2.00773,2.00796
3.01105,39.1584,20.065,32.8138,3.64024,2.15335,2.15578
6.36655,32.718,12.5204,87.7838,2.67299,1.53634,1.53748
17.6865,21.976,15.3553,60.0103,2.56806,1.72231,1.72362
1.27635,32.0439,19.7127,44.0146,1.44162,1.3514,1.35091
13.5792,16.3874,14.6135,31.0504,0.251193,1.467,1.46479
9.56808,26.0387,12.3085,14.313,3.53444,2.31081,2.31047
16.0423,20.6612,14.2573,49.4068,2.74501,1.72158,1.72419
12.9896,26.662,20.6355,32.3051,1.41271,1.80787,1.80882
11.6023,12.9879,20.1664,58.0316,0.739236,0.957263,0.960341
19.4266,41.775,20.8561,53.9199,1.5357,2.77422,2.7749
4.09378,22.1173,19.2265,97.8962,2.16796,0.93868,0.936862
3.22185,14.1335,16.7952,9.55035,2.23882,0.903062,0.902901
9.52025,38.9087,14.4064,82.7056,0.435585,1.89668,1.89632
7.7263,25.5723,14.5798,53.7072,2.9834,1.49094,1.49486
13.2422,38.7437,19.1252,92.5164,0.0351857,1.96183,1.9624
12.7375,10.4359,19.1864,20.1458,3.97698,1.23135,1.23192
14.6717,25.1183,20.6152,33.6817,0.4753,1.74874,1.74952
18.6591,28.5264,21.1547,96.7246,3.4093,1.75913,1.75581
12.0486,20.8228,13.2431,94.9765,3.56752,1.2538,1.25695
2.10118,34.4901,19.4974,19.6879,3.0139,1.83939,1.83719
10.5644,27.4898,12.0096,26.5117,1.88641,2.07818,2.0764
6.98426,33.6597,16.4617,52.8243,1.97772,1.78796,1.79088
10.1653,18.1028,14.6255,18.0139,1.03826,1.52149,1.52117
0.265483,41.9117,15.8716,43.1137,1.41329,1.80873,1.81078
1.93722,42.4694,13.7083,41.8356,2.11443,2.09651,2.09637
15.0153,18.0033,21.4363,72.4834,3.65346,1.28645,1.28785
5.55539,16.74,20.6288,4.16049,3.44896,1.21381,1.2133
8.43161,22.5025,21.0344,68.05,0.241687,1.15221,1.15337
11.5383,35.134,19.7664,37.3411,0.926052,2.11979,2.11865
15.6446,19.0283,21.9532,71.2698,3.27966,1.34565,1.34463
17.2035,35.8468,12.5013,30.7678,0.459748,2.7595,2.76529
12.3176,15.4731,20.1813,79.172,1.13164,1.0073,1.00397
3.85469,19.6786,12.7365,76.2546,3.10385,0.922061,0.921411
8.26067,19.6874,15.6145,55.9538,1.3406,1.15946,1.15856
16.3551,23.147,17.4603,2.75259,2.37368,2.41803,2.41835
12.1148,29.1506,18.6986,32.4499,3.78623,2.10365,2.10483
