,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1168,18.8155,34.3803,19.1383,94.7943,10.3931,1.49328,1.49541,,75.0,6.0
1169,10.4932,43.3031,20.7683,98.276,18.1906,1.76528,1.77041,,75.0,6.0
1170,13.2339,13.0135,16.7923,1.56197,3.65202,1.2048,1.19765,,75.0,6.0
1171,1.5806,24.0715,16.188,71.9684,7.27821,0.655646,0.66216,,75.0,6.0
1172,16.3376,37.084,12.9481,24.1774,22.737,3.20706,3.21182,,75.0,6.0
1173,3.83852,26.5716,17.0364,88.6228,5.84839,0.769429,0.777008,,75.0,6.0
1174,19.0324,41.3308,19.4245,47.5249,6.8538,1.99028,1.99252,,75.0,6.0
1175,14.8739,44.3041,20.2826,15.1915,19.5988,2.97089,2.99065,,75.0,6.0
1176,6.79873,40.6321,12.4681,24.7872,8.23764,1.88812,1.89186,,75.0,6.0
1177,2.57826,39.9203,19.4648,35.0249,22.8398,1.85959,1.85844,,75.0,6.0
1178,12.8489,22.0188,15.0617,34.7418,14.3193,1.38569,1.38541,,75.0,6.0
1179,18.7085,39.9592,14.9366,11.8207,7.51721,2.66346,2.66299,,75.0,6.0
1180,7.86558,41.5689,17.9391,0.500229,0.626805,1.75483,1.75725,,75.0,6.0
1181,13.6757,12.3356,18.4685,97.6262,19.909,0.712522,0.713137,,75.0,6.0
1182,11.0029,15.9368,12.3132,22.0788,20.5932,1.57805,1.58706,,75.0,6.0
1183,19.3287,32.393,21.0231,19.3959,18.6179,2.24857,2.25973,,75.0,6.0
1184,0.738963,30.0847,20.0195,87.7185,15.1269,0.858379,0.865284,,75.0,6.0
1185,16.8738,13.32,19.935,23.2544,3.12175,0.99985,0.990616,,75.0,6.0
1186,8.82023,33.7543,14.5858,14.3638,8.45179,1.7533,1.75332,,75.0,6.0
1187,9.13514,39.5714,16.9957,74.1525,16.216,1.67451,1.67729,,75.0,6.0
1188,15.9611,44.1665,16.3473,53.5927,16.2194,2.38034,2.38417,,75.0,6.0
1189,1.64518,42.6154,17.0174,65.4498,24.1962,1.80485,1.80905,,75.0,6.0
1190,15.1728,10.3271,19.5803,20.2289,16.0504,1.07065,1.07064,,75.0,6.0
1191,11.7202,22.9502,17.7422,61.5709,29.7505,1.40426,1.40444,,75.0,6.0
1192,11.4096,30.6879,12.8715,0.0119755,20.6701,3.30552,3.37263,,75.0,6.0
1193,13.2386,10.2244,12.3848,45.6608,22.1537,1.06479,1.06508,,75.0,6.0
1194,17.935,26.5818,13.9981,92.4461,21.5682,1.45631,1.45861,,75.0,6.0
1195,1.00251,14.7996,15.4782,0.720644,1.99616,0.46807,0.463816,,75.0,6.0
1196,4.8561,21.4185,17.7531,65.8467,22.0336,0.90979,0.910514,,75.0,6.0
1197,9.0225,35.5976,17.4259,99.3627,0.425229,1.12274,1.12871,,75.0,6.0
1198,3.67958,22.8546,18.1537,24.8648,10.1374,0.887449,0.887849,,75.0,6.0
1199,3.61605,15.6392,20.8173,73.1675,13.0613,0.541891,0.543824,,75.0,6.0
1200,17.1336,21.9685,19.7975,99.0809,28.532,1.21327,1.21338,,75.0,6.0
1201,4.94026,30.2371,17.2768,98.131,28.4044,1.2295,1.23343,,75.0,6.0
1202,0.386658,25.5328,15.2013,18.4657,2.59094,0.679863,0.682362,,75.0,6.0
1203,11.0234,36.8777,20.0859,83.2974,6.95354,1.36068,1.36465,,75.0,6.0
1204,6.47414,19.2461,15.3337,89.3254,14.7284,0.748599,0.752957,,75.0,6.0
1205,8.41872,35.2394,19.6064,77.1969,24.7116,1.5738,1.57608,,75.0,6.0
1206,8.70079,20.2773,16.6254,15.9858,24.7894,1.59218,1.61348,,75.0,6.0
1207,18.4062,14.2021,18.5158,58.8165,10.9619,0.964184,0.96242,,75.0,6.0
1208,10.5041,44.142,15.3208,44.9182,24.5106,2.72252,2.72246,,75.0,6.0
1209,0.111397,38.6918,21.295,59.8277,29.1177,1.59719,1.5987,,75.0,6.0
1210,2.40731,12.5031,15.2318,0.552409,15.0876,0.785534,0.795669,,75.0,6.0
1211,2.49636,23.9989,18.5969,71.3791,3.46272,0.649188,0.65378,,75.0,6.0
1212,5.44077,27.2185,15.9753,72.5196,26.2179,1.23605,1.23696,,75.0,6.0
1213,13.5412,27.8422,19.4098,85.8899,26.7093,1.40837,1.40969,,75.0,6.0
1214,17.8046,19.0394,17.3174,56.2046,18.3986,1.26963,1.26616,,75.0,6.0
1215,5.26984,31.8591,21.131,30.7836,14.6836,1.32604,1.327,,75.0,6.0
1216,6.69747,23.5676,15.1562,3.50769,14.4959,1.62808,1.63998,,75.0,6.0
1217,5.83404,19.0758,19.9541,18.9847,15.1539,0.955762,0.956111,,75.0,6.0
1218,17.4399,30.677,15.4127,81.3273,24.3666,1.73049,1.73146,,75.0,6.0
1219,6.55452,31.3845,21.2056,17.5672,15.4486,1.48484,1.4844,,75.0,6.0
1220,4.851,38.1067,17.1131,66.0412,3.64099,1.194,1.19854,,75.0,6.0
1221,8.00162,18.4966,14.0438,88.5104,7.29468,0.715605,0.718463,,75.0,6.0
1222,10.8307,10.6544,14.9346,22.0183,7.1498,0.85563,0.855503,,75.0,6.0
1223,13.846,20.9432,16.2882,70.4631,10.9821,1.03892,1.04078,,75.0,6.0
1224,19.4559,25.2119,18.2873,79.2511,28.6714,1.57206,1.57306,,75.0,6.0
1225,19.4043,28.8166,16.606,39.825,3.63368,1.54162,1.53943,,75.0,6.0
1226,11.9317,23.8651,18.6258,28.7224,25.3753,1.69074,1.69417,,75.0,6.0
1227,10.6889,15.6072,17.3317,42.8868,21.9886,1.04893,1.05572,,75.0,6.0
1228,16.943,16.9244,16.2516,73.2642,20.1672,1.09452,1.09479,,75.0,6.0
1229,13.5226,44.4805,17.0873,84.6994,11.2023,1.87099,1.8787,,75.0,6.0
1230,19.5119,41.5062,17.9276,39.9825,3.0319,2.00081,2.00505,,75.0,6.0
1231,16.9891,23.4019,19.7491,20.2089,20.9576,1.86722,1.8755,,75.0,6.0
1232,18.823,24.8481,16.5328,99.2682,4.49067,1.09896,1.10058,,75.0,6.0
1233,3.29912,38.6402,12.3032,24.7647,2.84797,1.32941,1.32788,,75.0,6.0
1234,4.89265,17.798,15.5914,20.0124,2.00313,0.716193,0.71843,,75.0,6.0
1235,8.30738,19.3493,20.0774,33.3479,20.8645,1.08583,1.08471,,75.0,6.0
1236,1.43546,44.9238,16.9249,63.519,10.3361,1.47472,1.48236,,75.0,6.0
1237,7.2602,22.2912,17.7048,62.3211,15.2599,0.94799,0.947565,,75.0,6.0
1238,5.37164,40.6403,19.0961,19.0099,9.77267,1.7116,1.71283,,75.0,6.0
1239,17.0405,15.1757,13.3537,8.00002,25.9834,2.40492,2.43359,,75.0,6.0
1240,16.7095,25.0792,15.4653,64.8588,4.99982,1.21128,1.21434,,75.0,6.0
1241,2.33212,20.9787,20.9104,20.4289,3.98317,0.656695,0.658035,,75.0,6.0
1242,0.846444,28.9968,15.2587,32.7466,8.26818,0.889517,0.891669,,75.0,6.0
1243,7.80594,31.1286,12.909,45.9151,18.1656,1.62328,1.62414,,75.0,6.0
1244,7.70001,30.0433,18.9528,43.1694,0.317662,1.04428,1.04923,,75.0,6.0
1245,11.7395,20.1438,13.805,1.44689,27.7143,2.56747,2.63897,,75.0,6.0
1246,6.91809,19.5598,18.3789,15.3681,7.73538,0.942446,0.942386,,75.0,6.0
1247,2.46689,36.0107,15.9978,65.5734,26.334,1.57293,1.57428,,75.0,6.0
1248,5.40537,18.3837,14.0371,3.81223,3.49146,0.916232,0.916009,,75.0,6.0
1249,1.90299,23.5112,13.7416,56.8146,4.9834,0.665656,0.670342,,75.0,6.0
1250,8.74101,11.1489,16.0387,43.9636,4.89101,0.615759,0.615364,,75.0,6.0
1251,7.3872,31.8022,19.8339,82.3635,6.24187,1.05091,1.05649,,75.0,6.0
1252,14.1473,31.4419,14.8472,18.5914,27.8276,2.8436,2.89653,,75.0,6.0
1253,19.2547,35.9773,13.2001,24.9613,22.165,3.24294,3.24679,,75.0,6.0
1254,11.2701,14.852,12.549,36.4002,26.8538,1.43022,1.42976,,75.0,6.0
1255,7.99173,40.5246,18.1559,37.5951,28.7107,2.48107,2.479,,75.0,6.0
1256,1.48507,15.888,16.4526,94.6005,10.1812,0.432114,0.433569,,75.0,6.0
1257,0.719895,40.2953,12.149,69.1018,24.4696,1.6993,1.70277,,75.0,6.0
1258,14.4189,17.7269,12.9376,95.3558,1.90687,0.805387,0.807197,,75.0,6.0
1259,6.21373,22.4037,18.5461,57.8924,15.1049,0.918022,0.919129,,75.0,6.0
1260,14.7549,42.5947,15.3842,62.5442,24.04,2.52756,2.52884,,75.0,6.0
1261,4.58109,33.3449,15.4164,19.1712,15.965,1.69141,1.68748,,75.0,6.0
1262,1.29875,24.1015,19.9606,28.1344,18.1029,0.918008,0.918206,,75.0,6.0
1263,4.95959,24.2569,14.2023,74.9852,9.77813,0.840507,0.84471,,75.0,6.0
1264,12.4847,17.8381,15.3046,91.32,13.5155,0.860683,0.863703,,75.0,6.0
1265,15.0378,44.6501,19.6434,62.5733,8.8256,1.9515,1.95547,,75.0,6.0
1266,19.0306,13.8701,18.286,95.5594,12.0681,0.828039,0.828324,,75.0,6.0
1267,2.85605,33.4745,17.7742,29.08,4.2622,1.06841,1.07058,,75.0,6.0
1268,19.9748,34.6968,21.6329,11.0073,24.5001,2.86473,2.89699,,75.0,6.0
1269,16.8298,39.0743,18.6238,44.3831,19.2363,2.26647,2.26649,,75.0,6.0
1270,10.1879,27.5751,12.9966,30.9768,25.5085,2.08877,2.08767,,75.0,6.0
1271,16.7716,17.0773,14.8022,88.0965,2.65842,0.853165,0.856369,,75.0,6.0
1272,6.27553,42.7053,12.3934,53.0685,0.445142,1.43397,1.43968,,75.0,6.0
1273,10.4605,12.7428,13.0171,31.9055,21.8939,1.1969,1.20298,,75.0,6.0
1274,4.15469,44.8847,18.3306,25.4703,5.03366,1.64666,1.65499,,75.0,6.0
1275,11.7015,22.6214,19.5066,13.6928,7.00262,1.23371,1.23408,,75.0,6.0
1276,19.1622,17.8553,15.1748,43.5673,25.1431,1.64868,1.66183,,75.0,6.0
1277,12.2632,16.0248,18.6646,59.3455,2.22396,0.765833,0.762547,,75.0,6.0
1278,9.454,15.7403,16.0519,22.1184,0.206772,0.81882,0.817554,,75.0,6.0
1279,15.3967,36.2732,20.808,10.4958,20.0095,2.57674,2.59368,,75.0,6.0
1280,8.93443,18.5894,19.4847,92.8772,9.32671,0.71828,0.722079,,75.0,6.0
1281,17.619,11.9185,16.502,62.5803,23.3619,1.02966,1.03031,,75.0,6.0
1282,18.512,40.0084,21.4581,90.2161,2.64833,1.55958,1.56528,,75.0,6.0
1283,10.8961,19.6098,13.7625,67.416,24.1387,1.1721,1.17308,,75.0,6.0
1284,15.7462,15.8743,14.4821,51.4596,28.816,1.428,1.42882,,75.0,6.0
1285,15.944,28.255,12.0996,74.9083,5.22238,1.29863,1.3002,,75.0,6.0
1286,0.854105,32.6706,15.1648,89.2892,22.3412,1.09661,1.10316,,75.0,6.0
1287,17.0906,30.4671,19.1635,96.195,16.8196,1.39627,1.39845,,75.0,6.0
1288,1.24189,13.1648,20.3784,57.6169,24.0705,0.49572,0.495485,,75.0,6.0
1289,13.2809,22.5625,13.3178,80.9832,23.2955,1.2736,1.27561,,75.0,6.0
1290,9.89491,34.6201,17.1898,78.8759,21.4784,1.55891,1.56189,,75.0,6.0
1291,15.3476,30.2619,12.8453,3.15612,28.9237,3.94848,4.06359,,75.0,6.0
1292,4.16865,11.1091,20.9751,10.2839,23.3079,0.732978,0.740602,,75.0,6.0
1293,11.4907,26.206,21.9423,34.6774,11.8527,1.25986,1.26025,,75.0,6.0
1294,7.64844,17.0108,20.1939,95.9833,21.3137,0.721179,0.722417,,75.0,6.0
1295,10.6501,43.9326,18.138,44.303,29.484,2.79606,2.79451,,75.0,6.0
1296,18.384,27.813,14.0414,56.3377,7.84821,1.50057,1.50028,,75.0,6.0
1297,19.1341,23.5388,15.0216,98.6736,19.8391,1.28576,1.28512,,75.0,6.0
1298,6.58685,11.4838,16.4825,4.86583,2.96229,0.703758,0.698701,,75.0,6.0
1299,5.07701,26.1675,15.1073,97.2779,22.6011,1.00822,1.00943,,75.0,6.0
1300,2.2983,11.5687,17.4404,37.0494,13.3883,0.46383,0.463967,,75.0,6.0
1301,4.14786,40.0182,21.0428,83.2177,15.2474,1.37693,1.37726,,75.0,6.0
1302,18.3506,20.7755,18.3206,23.267,5.69716,1.35951,1.35952,,75.0,6.0
1303,2.9792,28.1877,14.1668,3.08373,12.9324,1.51164,1.53261,,75.0,6.0
1304,17.8361,43.8291,18.4564,23.9273,18.4955,2.93461,2.95182,,75.0,6.0
1305,3.43708,42.0284,20.7436,31.7063,0.499017,1.32697,1.32358,,75.0,6.0
1306,12.1888,12.6275,19.9314,44.3669,18.3746,0.860303,0.860364,,75.0,6.0
1307,8.20331,34.1574,14.3536,11.965,3.17306,1.55476,1.55405,,75.0,6.0
1308,6.6337,11.722,21.5927,11.925,11.1414,0.684455,0.685505,,75.0,6.0
1309,7.12561,44.7863,21.8703,29.4638,12.3312,1.95107,1.9552,,75.0,6.0
1310,16.0039,26.2496,15.6225,70.3037,23.1657,1.5434,1.54342,,75.0,6.0
1311,6.94371,12.187,15.5244,60.5498,11.2894,0.598747,0.598628,,75.0,6.0
1312,5.21927,27.382,13.229,40.4698,6.75674,1.043,1.04678,,75.0,6.0
1313,16.0821,21.6109,14.6411,39.5901,14.7631,1.47524,1.48816,,75.0,6.0
1314,13.6716,29.8353,14.0757,90.1052,11.2401,1.28354,1.28527,,75.0,6.0
1315,15.1154,16.9394,18.6205,98.5628,20.0783,0.901103,0.902287,,75.0,6.0
1316,19.6176,24.9174,13.1109,45.7376,3.70381,1.46499,1.45889,,75.0,6.0
1317,6.51166,27.4507,16.0765,19.3639,9.91998,1.28732,1.28691,,75.0,6.0
1318,8.79595,25.9203,14.1761,34.5955,1.47298,1.07892,1.07796,,75.0,6.0
1319,15.3944,32.2517,17.5448,46.1735,12.6273,1.67721,1.67761,,75.0,6.0
1320,1.12309,31.5656,14.9634,11.0979,13.6893,1.35195,1.35336,,75.0,6.0
1321,15.4588,23.868,13.9694,99.7321,24.2493,1.27773,1.2802,,75.0,6.0
1322,9.30617,41.706,12.6942,57.9635,9.04951,1.75804,1.7623,,75.0,6.0
1323,13.6351,28.4356,21.3118,76.786,15.4571,1.26419,1.26844,,75.0,6.0
1324,1.22394,43.4024,12.3208,78.3031,29.6209,2.0202,2.02234,,75.0,6.0
1325,15.9808,16.5041,16.0845,65.7419,7.24638,0.93413,0.93402,,75.0,6.0
1326,4.19115,21.6004,15.6959,39.7185,14.8713,0.925608,0.92633,,75.0,6.0
1327,18.2497,35.3651,21.2252,93.8762,0.113819,1.34115,1.34481,,75.0,6.0
1328,12.0805,20.6136,14.1603,44.7676,9.27459,1.12857,1.1276,,75.0,6.0
1329,5.53157,10.7806,17.0671,33.0841,20.0908,0.676265,0.682128,,75.0,6.0
1330,5.41932,29.959,15.2252,28.1796,7.42716,1.20276,1.20605,,75.0,6.0
1331,12.8094,14.7014,13.5692,49.0366,1.68881,0.830365,0.829631,,75.0,6.0
1332,16.6138,36.3452,20.8127,52.4766,21.4069,2.00094,2.00124,,75.0,6.0
1333,15.0831,19.1844,17.7005,44.7169,1.44398,0.994184,0.994396,,75.0,6.0
1334,8.26432,33.8031,15.1611,11.1479,20.9426,2.44754,2.48551,,75.0,6.0
1335,12.9749,28.3959,20.3606,45.3009,25.2285,1.66596,1.66553,,75.0,6.0
1336,0.818907,25.2363,13.6832,66.1352,28.4367,1.04622,1.04684,,75.0,6.0
1337,16.5369,44.7135,21.0174,13.9391,17.2604,2.90215,2.93019,,75.0,6.0
1338,9.73014,44.0919,19.2495,46.7556,25.0971,2.4548,2.45414,,75.0,6.0
1339,18.9554,23.5637,15.8649,83.6599,3.11173,1.10998,1.1112,,75.0,6.0
1340,3.34121,21.082,14.9417,72.637,8.81623,0.680141,0.68323,,75.0,6.0
1341,13.8536,18.551,21.3336,88.8157,16.3055,0.891972,0.894047,,75.0,6.0
1342,15.1828,33.2921,16.3551,91.1801,23.6089,1.6605,1.66455,,75.0,6.0
1343,19.0056,12.7732,13.8853,40.4938,0.007182,0.997705,1.00299,,75.0,6.0
1344,6.04249,29.6907,20.3775,91.0613,1.97687,0.87977,0.882395,,75.0,6.0
1345,5.25851,30.4072,20.1004,66.3825,12.4678,1.06528,1.06958,,75.0,6.0
1346,16.9326,13.9653,21.791,16.4875,16.2662,1.28691,1.28829,,75.0,6.0
1347,3.9918,13.8229,13.3756,90.2531,9.82561,0.4824,0.483767,,75.0,6.0
1348,15.9909,40.4784,19.4922,35.826,17.1365,2.30088,2.30087,,75.0,6.0
1349,15.7637,14.3487,16.1803,79.501,23.5265,0.973377,0.974126,,75.0,6.0
1350,2.79826,11.6707,16.8344,24.4182,24.1994,0.6835,0.683773,,75.0,6.0
1351,1.72609,26.1469,18.2934,66.0016,28.7573,1.07003,1.07149,,75.0,6.0
1352,13.3038,38.2366,20.4067,59.0209,23.5001,1.99484,1.99364,,75.0,6.0
1353,8.87231,27.0754,13.0249,51.1149,1.98705,1.059,1.05881,,75.0,6.0
1354,4.49771,17.6094,16.593,60.2494,16.4095,0.724237,0.72465,,75.0,6.0
1355,15.8554,40.5775,18.0267,70.4316,4.79853,1.66985,1.67572,,75.0,6.0
1356,14.3174,16.3721,21.0085,66.084,22.9607,0.993761,0.993981,,75.0,6.0
1357,17.0646,16.2768,14.9707,17.0387,11.9023,1.59093,1.59516,,75.0,6.0
1358,2.96246,30.4568,12.437,98.9708,11.2761,0.90996,0.91038,,75.0,6.0
1359,13.752,34.2883,14.3514,49.3786,5.28564,1.56216,1.56431,,75.0,6.0
1360,1.26836,14.7493,12.8699,33.7535,3.18685,0.430423,0.433235,,75.0,6.0
1361,18.7006,41.6856,21.0463,55.0626,18.5525,2.2395,2.24194,,75.0,6.0
1362,12.1963,12.8099,13.0453,69.3407,7.74528,0.740409,0.740699,,75.0,6.0
1363,15.904,17.8515,13.5875,23.415,13.1238,1.58998,1.59036,,75.0,6.0
1364,18.047,15.2067,17.6708,45.832,16.6482,1.16974,1.16972,,75.0,6.0
1365,4.84377,11.891,16.9013,81.5079,20.2088,0.526262,0.526854,,75.0,6.0
1366,12.9651,33.736,21.9217,36.1979,3.61269,1.41563,1.41692,,75.0,6.0
1367,17.5948,24.5703,13.8798,29.5035,6.19425,1.56745,1.56496,,75.0,6.0
1368,15.6513,28.1318,16.5001,83.0542,20.7301,1.44555,1.44792,,75.0,6.0
1369,10.9072,43.212,17.9228,80.0293,8.78867,1.67094,1.67764,,75.0,6.0
1370,11.1092,30.4393,16.9676,79.8689,27.5348,1.55479,1.55611,,75.0,6.0
1371,15.7155,29.3698,14.8285,63.3614,14.2068,1.53739,1.53956,,75.0,6.0
1372,9.12259,20.2702,12.8793,75.2179,3.42136,0.804051,0.806125,,75.0,6.0
1373,7.18015,42.0464,15.6778,58.4296,28.1526,2.32575,2.32589,,75.0,6.0
1374,13.5074,34.6483,12.7109,10.009,21.7699,3.35413,3.41964,,75.0,6.0
1375,19.8181,23.4615,18.5861,89.2437,4.77566,1.09465,1.09718,,75.0,6.0
1376,13.5004,24.086,18.9129,57.5995,0.35807,1.01161,1.01093,,75.0,6.0
1377,14.0919,19.4535,18.2119,3.24455,13.5872,1.72982,1.73662,,75.0,6.0
1378,3.4756,28.4136,14.054,78.2973,8.18157,0.869557,0.874769,,75.0,6.0
1379,5.79433,39.5337,14.9699,55.644,29.6357,2.2117,2.21151,,75.0,6.0
1380,18.2715,42.5039,17.2099,38.2775,25.3392,3.0516,3.04747,,75.0,6.0
1381,9.90526,33.9634,16.2282,11.1304,4.77723,1.64688,1.64586,,75.0,6.0
1382,2.34119,37.4291,13.0136,1.04526,0.377763,1.27848,1.27631,,75.0,6.0
1383,8.55343,33.636,14.3783,7.88471,14.9521,2.29056,2.31584,,75.0,6.0
1384,3.40128,39.1644,12.1222,7.60305,21.2064,2.93512,3.0148,,75.0,6.0
1385,10.419,36.909,12.0734,78.2355,26.6086,1.99555,1.99982,,75.0,6.0
1386,5.25121,34.534,21.089,7.49827,28.0896,2.26702,2.31681,,75.0,6.0
1387,10.6978,29.4603,21.5911,26.6557,6.63779,1.2964,1.29678,,75.0,6.0
1388,0.915762,28.8093,15.1089,14.3942,6.95662,0.943084,0.940892,,75.0,6.0
1389,16.0772,20.5084,14.3263,47.8584,1.2582,1.10366,1.10598,,75.0,6.0
1390,11.0387,20.807,20.6578,41.5066,19.8305,1.16088,1.15971,,75.0,6.0
1391,19.8786,22.3791,20.4401,51.193,15.1248,1.36347,1.36677,,75.0,6.0
1392,14.5673,36.849,18.6151,22.8972,23.6925,2.60517,2.62746,,75.0,6.0
1393,17.2409,23.4218,21.9102,95.5676,29.0343,1.2632,1.26362,,75.0,6.0
1394,13.3452,30.958,14.0094,17.3028,21.3652,2.59283,2.61917,,75.0,6.0
1395,11.1825,34.4465,18.0921,65.9553,14.9113,1.50993,1.51157,,75.0,6.0
1396,17.1735,30.9308,12.2472,73.5476,21.4548,1.83175,1.83431,,75.0,6.0
1397,11.2831,44.3445,17.417,87.8707,9.42065,1.7344,1.73963,,75.0,6.0
1398,11.6996,14.8155,14.307,55.8153,20.387,1.00432,1.00274,,75.0,6.0
1399,1.13519,25.2436,21.0793,68.8184,19.4955,0.811834,0.816228,,75.0,6.0
1400,11.6568,41.4096,17.1452,26.7255,8.05071,1.99129,1.99223,,75.0,6.0
1401,0.691831,15.2383,20.4672,26.1444,18.7002,0.563905,0.563387,,75.0,6.0
1402,8.65814,30.4874,15.5235,69.2675,1.77291,1.05825,1.05949,,75.0,6.0
1403,6.59504,39.6245,19.8155,68.7865,10.5612,1.4231,1.42875,,75.0,6.0
1404,10.3224,36.7188,19.9719,53.9691,1.32587,1.3323,1.33043,,75.0,6.0
1405,14.8095,37.9878,17.43,95.9643,28.7354,1.94193,1.945,,75.0,6.0
1406,8.2205,16.934,13.7701,54.7055,0.386806,0.710143,0.709007,,75.0,6.0
1407,7.55912,27.2777,13.0915,42.3957,7.30804,1.16248,1.16638,,75.0,6.0
1408,11.4151,27.9832,20.0119,42.3147,26.8244,1.67657,1.67658,,75.0,6.0
1409,9.15795,37.7922,14.5336,54.6182,7.22934,1.51696,1.51931,,75.0,6.0
1410,12.2061,19.8532,17.326,37.0643,29.3839,1.54886,1.5476,,75.0,6.0
1411,0.202857,10.5252,19.1669,29.8732,14.3248,0.333735,0.336834,,75.0,6.0
1412,18.4812,20.4102,21.77,48.9484,23.3978,1.38397,1.38695,,75.0,6.0
1413,10.7628,18.6567,21.1061,84.0667,25.671,0.932483,0.932915,,75.0,6.0
1414,5.48794,11.1891,18.941,81.4674,16.7164,0.488997,0.489832,,75.0,6.0
1415,11.6169,38.98,12.2246,90.4983,4.92661,1.43865,1.44502,,75.0,6.0
1416,16.4576,33.9403,18.7016,74.3781,18.2064,1.67541,1.67877,,75.0,6.0
1417,3.71324,15.0728,18.59,66.3393,16.6105,0.580922,0.581497,,75.0,6.0
1418,12.6954,20.4489,20.5114,89.7318,5.11676,0.833765,0.82928,,75.0,6.0
1419,9.18333,42.926,12.18,83.0909,15.8825,1.85349,1.8594,,75.0,6.0
1420,7.45678,26.7433,16.2349,40.0824,2.82616,1.01028,1.01343,,75.0,6.0
1421,11.6775,38.1374,16.8256,18.4922,20.5231,2.60367,2.62544,,75.0,6.0
1422,6.99134,32.8484,15.822,33.9229,8.10917,1.36042,1.36284,,75.0,6.0
1423,5.80575,12.6424,21.8245,60.5187,23.8698,0.623887,0.623917,,75.0,6.0
1424,9.74221,39.893,12.0195,74.4251,18.5492,1.88419,1.88795,,75.0,6.0
1425,8.81201,27.1566,18.5123,41.9224,24.3367,1.51218,1.51148,,75.0,6.0
1426,5.42394,18.8341,15.0151,10.8088,29.4771,1.59162,1.62614,,75.0,6.0
1427,6.62285,27.9789,18.0218,16.799,21.5517,1.68082,1.70561,,75.0,6.0
1428,3.70179,22.4999,13.9003,23.6518,15.6016,1.11776,1.11724,,75.0,6.0
1429,2.52691,36.1457,15.6084,86.6327,3.67208,0.982488,0.993624,,75.0,6.0
1430,3.5468,31.0614,13.7505,4.36181,8.80287,1.45421,1.45429,,75.0,6.0
1431,17.5903,31.0708,15.1846,69.6831,24.3427,1.87577,1.87602,,75.0,6.0
1432,2.9153,23.6284,17.2362,72.9716,5.49974,0.682568,0.682206,,75.0,6.0
1433,2.72772,28.3518,20.1899,28.6508,3.83335,0.87419,0.876941,,75.0,6.0
1434,0.3581,34.7864,14.3087,0.0655395,0.267709,0.997484,0.992893,,75.0,6.0
1435,0.482833,37.173,20.0484,31.6832,1.22514,1.00641,1.00821,,75.0,6.0
1436,17.2646,31.7908,17.483,3.77909,11.8795,2.48574,2.49515,,75.0,6.0
1437,9.21402,11.6475,21.9545,5.61649,23.9252,1.06918,1.07661,,75.0,6.0
1438,11.2941,36.7403,18.5579,64.8907,12.0989,1.54715,1.5469,,75.0,6.0
1439,3.86522,31.5699,18.9762,83.8153,22.1997,1.17873,1.18044,,75.0,6.0
1440,3.75181,33.6951,19.9321,40.8423,3.87057,1.05968,1.06034,,75.0,6.0
1441,6.40654,21.8978,21.7197,34.7985,19.0081,1.03123,1.03116,,75.0,6.0
1442,10.0207,25.8783,15.4378,1.49557,18.9213,2.27533,2.30523,,75.0,6.0
1443,2.25187,40.4304,13.3691,32.1147,20.3806,2.06928,2.06824,,75.0,6.0
1444,13.3149,19.1707,20.1478,99.7678,16.6834,0.882132,0.885428,,75.0,6.0
1445,15.2667,36.9465,21.8889,72.1351,9.01865,1.53484,1.53609,,75.0,6.0
1446,4.5906,32.1906,14.2004,85.9604,23.6786,1.31402,1.31615,,75.0,6.0
1447,12.5915,41.5264,14.4541,28.2447,17.6482,2.6679,2.66759,,75.0,6.0
1448,5.82302,27.7987,17.6638,45.6079,13.405,1.13334,1.13419,,75.0,6.0
1449,8.64672,20.6002,18.7761,46.9552,0.648968,0.804759,0.801582,,75.0,6.0
1450,18.7683,35.8749,12.5934,79.4297,15.7734,1.88758,1.89069,,75.0,6.0
1451,3.5989,24.3443,13.2513,5.55115,27.4846,2.04304,2.11161,,75.0,6.0
1452,19.3747,17.0619,20.565,55.875,13.1968,1.087,1.088,,75.0,6.0
1453,6.60444,28.9182,14.0957,3.47653,10.4064,1.74313,1.75074,,75.0,6.0
1454,12.3822,42.6634,19.8255,29.4352,29.1565,2.94057,2.94336,,75.0,6.0
1455,16.065,14.7858,19.0195,37.8213,24.0776,1.26653,1.26688,,75.0,6.0
1456,4.77868,38.5357,21.0876,62.3708,7.18658,1.25796,1.26285,,75.0,6.0
1457,16.4384,40.7029,16.5873,65.2723,0.570013,1.6528,1.65204,,75.0,6.0
1458,1.10453,43.2655,14.1382,54.8225,18.9492,1.76047,1.76396,,75.0,6.0
1459,14.7458,12.2181,13.4939,40.2135,27.5321,1.39866,1.40515,,75.0,6.0
1460,14.9474,37.7761,12.4403,50.5219,12.3966,2.03252,2.034,,75.0,6.0
1461,18.0032,29.3452,20.7524,26.0771,24.8539,2.16913,2.19246,,75.0,6.0
1462,10.826,42.541,17.6895,88.7939,6.70128,1.55682,1.56258,,75.0,6.0
1463,13.5185,13.3937,20.7587,42.9909,2.44217,0.758161,0.753308,,75.0,6.0
1464,3.6029,39.289,18.1417,97.4011,8.39329,1.177,1.18514,,75.0,6.0
