,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
43,17.2509,28.1716,14.8994,49.3066,17.5182,2.34087,2.34381,,45.0,6.0
44,8.64921,36.7837,20.0463,9.48131,36.8639,3.92088,4.01013,,45.0,6.0
45,2.48356,19.4578,19.0794,77.9718,20.4633,0.929454,0.932078,,45.0,6.0
46,13.3058,34.6806,19.5966,37.5568,35.5907,3.27031,3.26587,,45.0,6.0
47,14.2122,31.9904,12.4785,59.19,5.07478,1.71917,1.71846,,45.0,6.0
48,0.706884,26.8167,20.5764,13.848,29.5295,1.97388,1.97145,,45.0,6.0
49,12.8558,25.6665,12.4215,14.96,6.90602,2.224,2.22426,,45.0,6.0
50,14.6264,31.7724,14.6474,74.6497,12.5023,1.8638,1.8622,,45.0,6.0
51,13.0653,20.4832,18.074,25.9844,17.2276,1.85301,1.8536,,45.0,6.0
52,5.02926,34.2215,15.4233,5.98928,31.633,3.74539,3.86925,,45.0,6.0
53,2.72378,36.0143,15.8558,7.80733,27.3354,3.35049,3.4254,,45.0,6.0
54,14.4793,20.8526,17.1783,98.7546,5.06764,1.01404,1.01555,,45.0,6.0
55,12.4296,37.8532,17.0239,56.4274,24.4564,2.85711,2.8604,,45.0,6.0
56,8.10068,15.7336,13.5746,58.5152,13.9349,1.05513,1.05557,,45.0,6.0
57,16.3675,42.1372,18.7607,78.421,17.6726,2.64593,2.6495,,45.0,6.0
58,13.8715,39.8519,15.1421,58.2456,11.5098,2.41575,2.41322,,45.0,6.0
59,18.3844,22.6563,21.6945,78.9338,0.789655,1.14063,1.14408,,45.0,6.0
60,1.92162,15.7936,17.7409,83.9419,18.1378,0.696505,0.698487,,45.0,6.0
61,2.17619,44.6621,21.9602,31.9949,13.5994,2.45122,2.45693,,45.0,6.0
62,13.5454,35.2748,18.158,60.8324,18.2123,2.3486,2.3504,,45.0,6.0
63,6.43955,27.1179,13.2793,87.0165,9.42378,1.15149,1.14909,,45.0,6.0
64,12.7,33.532,12.044,71.04,39.8804,2.96802,2.96505,,45.0,6.0
65,4.56763,18.0552,14.8681,9.18895,4.40663,1.01193,1.01112,,45.0,6.0
66,15.9932,17.8715,19.6649,15.3094,1.21044,1.33072,1.33029,,45.0,6.0
67,16.3482,36.2972,12.2017,44.4564,31.5295,3.79955,3.79644,,45.0,6.0
68,11.3735,21.5876,16.1417,77.8731,5.56281,1.04927,1.04809,,45.0,6.0
69,16.76,24.1957,20.581,43.8615,26.2594,2.16985,2.17104,,45.0,6.0
70,0.850175,38.1895,19.7757,41.1438,21.2729,2.25099,2.25576,,45.0,6.0
71,11.2372,13.7848,21.2023,2.31851,39.4267,1.89645,1.94926,,45.0,6.0
72,11.5294,22.7826,20.9728,93.182,11.0445,1.10504,1.10426,,45.0,6.0
73,7.90655,43.8026,15.0564,58.3017,13.6894,2.56112,2.56161,,45.0,6.0
74,6.37684,27.8955,17.6075,66.3564,4.80978,1.10338,1.10636,,45.0,6.0
75,18.8505,31.9493,21.868,86.46,26.6199,2.2327,2.23539,,45.0,6.0
76,10.4374,13.5398,16.7343,61.3438,15.3825,1.00673,1.00799,,45.0,6.0
77,3.1326,18.3268,21.7944,28.8348,15.4499,1.01026,1.00963,,45.0,6.0
78,14.3224,39.0782,13.0498,50.0553,15.9255,2.92333,2.92725,,45.0,6.0
79,1.68396,38.6152,18.3454,15.2525,32.5818,3.42978,3.46875,,45.0,6.0
80,15.4016,10.4428,19.2651,84.3087,18.9032,0.92231,0.922912,,45.0,6.0
81,18.3224,15.8624,14.7495,64.6818,29.1332,1.73853,1.74009,,45.0,6.0
82,17.4196,23.3839,16.1598,94.241,23.573,1.68322,1.68541,,45.0,6.0
83,15.0492,26.468,15.6719,6.31379,21.7686,3.16209,3.19661,,45.0,6.0
84,7.62201,12.135,15.7513,93.8075,24.8383,0.818123,0.820062,,45.0,6.0
85,0.618189,13.0675,15.7584,16.8122,32.8477,1.06351,1.0775,,45.0,6.0
86,7.58745,33.4903,14.2622,99.6508,32.4848,2.08522,2.08964,,45.0,6.0
87,4.87798,34.928,15.6906,35.7377,27.3572,2.74827,2.74707,,45.0,6.0
88,17.4517,23.7322,15.9429,68.0156,33.3228,2.19221,2.19416,,45.0,6.0
89,9.63142,26.395,18.2476,60.9462,26.4254,1.87547,1.87789,,45.0,6.0
90,15.5328,12.5069,17.2229,49.2692,22.0192,1.37966,1.38053,,45.0,6.0
91,1.2875,21.782,18.3019,27.7927,31.0853,1.57128,1.56908,,45.0,6.0
92,19.3015,43.691,13.9932,2.54641,23.87,6.19262,6.34109,,45.0,6.0
93,5.58324,13.4111,19.6461,43.5426,37.6206,1.16143,1.15957,,45.0,6.0
94,8.96947,25.7808,17.2544,0.485197,35.7848,3.28087,3.40734,,45.0,6.0
95,17.6527,37.1826,18.7335,72.6538,0.650205,1.69052,1.69001,,45.0,6.0
96,18.5404,35.8572,14.1782,6.10012,18.6492,4.38439,4.42484,,45.0,6.0
97,6.92084,25.0871,18.2958,66.5593,3.62106,0.995303,0.992202,,45.0,6.0
98,0.323985,21.1655,16.9643,51.5325,25.8576,1.17661,1.17751,,45.0,6.0
99,12.6157,31.6407,15.4116,73.2935,0.77233,1.34249,1.34751,,45.0,6.0
100,15.9386,43.0091,12.7173,53.5216,7.16979,2.55723,2.55969,,45.0,6.0
101,14.0739,33.5984,21.8233,93.6247,25.413,2.08197,2.08138,,45.0,6.0
102,4.62533,34.1922,20.0348,74.7459,9.16991,1.37811,1.38114,,45.0,6.0
103,11.4203,34.7476,13.1497,28.5409,34.2775,3.8507,3.84577,,45.0,6.0
104,15.3693,14.8706,20.3938,51.6306,31.1228,1.52167,1.52217,,45.0,6.0
105,7.75906,30.755,15.6215,23.2902,31.986,3.00922,3.00745,,45.0,6.0
106,5.14486,29.05,19.479,79.6639,38.485,1.93652,1.93911,,45.0,6.0
107,14.3786,35.9691,19.2712,77.381,7.58615,1.74628,1.75026,,45.0,6.0
108,15.1857,31.0799,16.3121,24.6981,4.55308,1.99827,2.00066,,45.0,6.0
109,5.77842,24.9569,16.1871,82.0361,1.98602,0.866598,0.867553,,45.0,6.0
110,13.9788,18.718,14.6808,42.7764,15.3513,1.66787,1.66961,,45.0,6.0
111,1.70939,29.5381,21.0739,88.9452,12.6622,1.10606,1.10896,,45.0,6.0
112,0.295047,43.972,18.7146,51.4725,8.47987,1.80418,1.81034,,45.0,6.0
113,9.32106,39.3128,15.01,6.20199,36.8716,5.24942,5.46122,,45.0,6.0
114,6.08494,33.6614,19.6663,36.4672,27.5756,2.52252,2.51975,,45.0,6.0
115,0.745816,42.5612,19.3811,58.5247,25.8689,2.62034,2.62477,,45.0,6.0
116,0.402428,25.9282,12.6645,16.6947,32.9322,2.354,2.42177,,45.0,6.0
117,11.1954,23.2623,15.3126,6.12906,23.9881,2.7252,2.76878,,45.0,6.0
118,4.62975,17.0298,17.553,32.7747,23.4576,1.26355,1.26406,,45.0,6.0
119,12.0665,25.125,21.6305,59.8694,7.61444,1.2868,1.28483,,45.0,6.0
120,1.31223,36.8839,18.7106,55.3639,8.03298,1.41988,1.42526,,45.0,6.0
121,5.28445,15.5857,21.5178,72.5427,13.2012,0.74669,0.747582,,45.0,6.0
122,11.7891,33.5068,12.8054,52.1388,1.56854,1.57181,1.57375,,45.0,6.0
123,17.4619,15.2647,15.4214,19.4953,31.4619,2.35109,2.36458,,45.0,6.0
124,8.81692,11.1169,17.2271,90.18,8.5348,0.622699,0.619718,,45.0,6.0
125,6.66992,27.0619,14.3805,68.8668,19.3152,1.58939,1.59164,,45.0,6.0
126,6.96697,37.6946,17.1858,54.2939,6.05192,1.65986,1.65909,,45.0,6.0
127,17.1441,22.5521,16.7825,74.3973,0.46024,1.16736,1.16468,,45.0,6.0
128,18.3538,42.7421,20.9684,70.5218,31.8828,3.45999,3.46404,,45.0,6.0
129,7.21977,35.2564,20.2365,55.6043,35.2213,2.68222,2.68351,,45.0,6.0
130,18.6612,21.9826,19.8801,65.3746,4.54222,1.29578,1.29535,,45.0,6.0
131,15.3053,44.8497,17.5769,44.3484,3.03078,2.31556,2.31755,,45.0,6.0
132,9.60125,44.0814,15.758,22.8151,37.9318,5.04313,5.1049,,45.0,6.0
133,9.05143,12.8264,21.8176,58.0777,14.0723,0.8373,0.834246,,45.0,6.0
134,7.56279,29.3271,16.8941,49.112,3.85318,1.27244,1.27242,,45.0,6.0
135,13.4096,11.1631,15.1115,50.3154,35.6584,1.43004,1.42583,,45.0,6.0
136,5.24751,39.7463,15.8684,15.9271,2.45964,1.7852,1.78301,,45.0,6.0
137,18.5958,22.6724,19.5329,75.6499,24.9698,1.80313,1.80321,,45.0,6.0
138,18.1295,29.353,18.9875,85.6033,29.2052,2.19044,2.19395,,45.0,6.0
139,17.947,41.1798,17.5812,41.3947,21.6475,3.56125,3.56432,,45.0,6.0
140,4.16534,24.1425,16.2609,70.2151,21.5433,1.3332,1.3355,,45.0,6.0
141,4.98252,15.1421,16.7403,95.7718,23.105,0.819741,0.82095,,45.0,6.0
142,14.238,39.7247,19.0266,96.4524,32.5417,2.75173,2.75719,,45.0,6.0
143,6.97626,43.4049,19.558,7.83141,39.2175,5.00223,5.15366,,45.0,6.0
144,16.1357,23.9068,21.4996,25.3797,16.7607,2.04758,2.04824,,45.0,6.0
145,15.3203,36.7075,18.6952,40.7337,28.6648,3.29601,3.29692,,45.0,6.0
146,8.37081,16.1454,17.3411,99.2304,32.9562,1.08716,1.08926,,45.0,6.0
147,16.1957,19.0524,21.0203,12.0986,4.72659,1.50451,1.50376,,45.0,6.0
148,7.65979,29.5794,14.777,60.4068,33.156,2.28475,2.28615,,45.0,6.0
149,3.75542,35.4645,12.3702,66.9522,5.02328,1.31163,1.31616,,45.0,6.0
150,11.2866,43.7151,20.4646,14.5643,10.9992,3.04573,3.04334,,45.0,6.0
151,5.41326,38.2911,16.7696,75.1826,23.9809,2.28347,2.28887,,45.0,6.0
152,2.8021,40.1699,16.1603,1.55545,25.16,3.92356,4.02901,,45.0,6.0
153,16.9822,22.924,12.8378,7.77514,21.4818,3.34074,3.38765,,45.0,6.0
154,10.2985,35.7827,15.2943,21.5709,32.7101,3.83218,3.83334,,45.0,6.0
155,3.09059,23.9614,15.2718,4.1091,21.1273,2.03871,2.06688,,45.0,6.0
156,3.55187,14.8583,13.1373,5.56422,22.2521,1.50017,1.53345,,45.0,6.0
157,19.5986,12.492,17.8043,16.094,36.1966,2.19131,2.22711,,45.0,6.0
158,1.41182,23.3023,16.0877,77.708,0.830716,0.617981,0.621061,,45.0,6.0
159,6.32796,16.2179,18.5944,36.7521,18.319,1.1469,1.14513,,45.0,6.0
160,12.019,36.4049,14.3621,85.945,24.7806,2.38874,2.39417,,45.0,6.0
161,12.651,35.2012,19.3568,58.6432,34.7587,2.89905,2.90086,,45.0,6.0
162,12.2854,35.2288,21.3843,85.6547,35.9993,2.50667,2.51024,,45.0,6.0
163,14.0059,30.83,19.5949,65.254,8.69971,1.62034,1.6194,,45.0,6.0
164,3.15261,39.0322,18.116,84.1897,21.8227,2.04099,2.04554,,45.0,6.0
165,4.98545,10.8672,17.7275,98.8705,7.53956,0.465607,0.463377,,45.0,6.0
166,12.155,36.4437,18.1442,5.49803,10.9723,2.8954,2.89569,,45.0,6.0
167,9.17192,33.0305,12.6825,70.1649,9.82391,1.64995,1.65309,,45.0,6.0
168,9.96903,25.051,16.148,41.2187,15.0804,1.75612,1.75833,,45.0,6.0
169,9.54362,31.6648,16.1137,68.2379,13.4339,1.71396,1.71729,,45.0,6.0
170,5.39204,27.7034,12.9632,90.6827,5.28166,1.00332,1.00504,,45.0,6.0
171,8.92854,24.2374,19.3297,51.0585,4.52453,1.12274,1.12308,,45.0,6.0
172,4.99054,12.591,21.81,16.1045,39.6041,1.23901,1.25471,,45.0,6.0
173,19.1222,14.4452,12.6033,33.0095,20.9182,2.13542,2.13546,,45.0,6.0
174,8.3795,41.4513,14.5495,83.0236,20.7207,2.46997,2.47115,,45.0,6.0
175,4.23967,43.8095,20.7823,83.5514,12.0771,1.93659,1.94295,,45.0,6.0
176,17.8948,24.2438,12.0021,18.8327,20.1521,3.19811,3.19928,,45.0,6.0
177,16.5485,35.6557,13.2961,71.7341,29.2875,2.94628,2.95113,,45.0,6.0
178,16.7313,41.2802,18.8277,62.3104,22.7521,3.08328,3.08718,,45.0,6.0
179,15.4821,29.895,21.2879,53.2301,5.58138,1.579,1.58331,,45.0,6.0
180,13.0156,28.4429,12.5779,11.0718,31.0178,3.91321,4.00988,,45.0,6.0
181,17.9537,31.8537,15.0529,46.0758,6.48071,2.03693,2.03874,,45.0,6.0
182,12.3286,42.1539,16.0038,80.0763,34.3383,3.26524,3.26956,,45.0,6.0
183,2.59474,43.3346,13.455,96.5223,12.5193,1.82459,1.83207,,45.0,6.0
184,11.7757,14.7771,14.0261,85.0634,16.6759,1.02885,1.03051,,45.0,6.0
185,1.80029,13.0372,18.8483,13.8903,15.4998,0.798532,0.798933,,45.0,6.0
186,19.9331,33.093,20.2281,33.1,2.98345,1.97686,1.97718,,45.0,6.0
187,0.762752,24.3738,14.9525,73.9466,6.95592,0.778606,0.781935,,45.0,6.0
188,8.75148,11.9142,18.7687,63.1754,18.3379,0.872247,0.871199,,45.0,6.0
189,2.19697,42.7147,19.1301,10.8568,23.0301,3.4246,3.42222,,45.0,6.0
190,11.5486,14.2816,18.8545,39.5522,25.5887,1.39411,1.39453,,45.0,6.0
191,6.57066,32.4389,18.9302,25.8661,24.4695,2.52877,2.52885,,45.0,6.0
192,7.39349,24.0485,13.8513,15.208,13.9773,1.99942,1.99971,,45.0,6.0
193,5.53672,23.8271,12.3546,64.2724,5.53149,0.996906,0.997433,,45.0,6.0
194,7.54001,11.8623,14.2265,93.9771,23.5871,0.80446,0.804508,,45.0,6.0
195,11.1732,26.8653,13.6313,30.1606,13.1393,2.13745,2.13709,,45.0,6.0
196,1.95918,26.5903,18.1035,93.5025,25.8987,1.29926,1.29977,,45.0,6.0
197,6.57551,42.4071,13.8835,8.90156,14.1032,3.59343,3.59151,,45.0,6.0
198,10.9469,22.2352,20.3247,44.5837,13.7515,1.43843,1.4395,,45.0,6.0
199,4.75411,38.3038,15.2142,17.6166,37.0671,4.09184,4.1846,,45.0,6.0
200,0.468065,14.6787,14.1943,96.6231,22.7238,0.619357,0.622727,,45.0,6.0
201,15.691,40.3673,15.2522,27.1635,5.55101,2.61124,2.60866,,45.0,6.0
202,8.67369,32.6649,21.2921,41.0208,32.206,2.60016,2.60024,,45.0,6.0
203,9.43535,18.8152,13.6443,86.35,33.8864,1.41571,1.41826,,45.0,6.0
204,14.7273,12.2338,12.8855,46.4317,0.321877,0.995239,0.99178,,45.0,6.0
205,4.66743,32.9908,15.9553,64.325,10.4773,1.48304,1.4819,,45.0,6.0
206,3.02756,21.6649,12.1088,99.6928,25.3569,1.08677,1.08509,,45.0,6.0
207,10.7576,13.953,19.8563,27.5027,30.8719,1.49364,1.49167,,45.0,6.0
208,13.3249,28.6261,13.141,41.8441,11.1329,2.06701,2.06781,,45.0,6.0
209,1.17674,19.0044,21.2487,22.1604,14.1974,0.94805,0.950195,,45.0,6.0
210,18.9065,21.7654,21.9076,10.2221,23.5534,2.43219,2.441,,45.0,6.0
211,6.69573,17.9035,21.2658,62.1265,30.1997,1.23855,1.24084,,45.0,6.0
212,7.33264,28.399,16.6207,79.8488,24.6278,1.70527,1.70848,,45.0,6.0
213,17.7624,19.8421,21.2718,41.7485,18.5198,1.74825,1.74941,,45.0,6.0
214,10.2548,18.3554,16.7855,85.8022,16.1471,1.07519,1.07701,,45.0,6.0
215,14.2808,16.7937,17.3076,5.06559,26.8698,2.31899,2.359,,45.0,6.0
216,9.97338,37.3014,21.6801,63.7643,39.4093,2.95484,2.95636,,45.0,6.0
217,1.81007,36.5907,17.9771,53.869,30.3753,2.44738,2.44978,,45.0,6.0
218,6.8254,18.5192,20.1958,74.0411,17.3467,1.00439,1.00226,,45.0,6.0
219,18.1019,15.2619,12.0231,41.5638,16.8849,1.90323,1.90451,,45.0,6.0
220,10.5779,17.1923,20.688,76.9931,35.1323,1.33548,1.33716,,45.0,6.0
221,12.1379,33.17,21.3645,95.199,19.9356,1.81732,1.81809,,45.0,6.0
222,12.0744,13.2509,15.7834,41.3215,13.3072,1.20986,1.21051,,45.0,6.0
223,9.64284,44.223,20.5395,84.1611,24.6893,2.77256,2.77933,,45.0,6.0
224,17.0117,35.5198,14.3545,49.14,25.2107,3.21372,3.21658,,45.0,6.0
225,4.93389,30.2735,14.3136,16.6783,35.4415,3.18084,3.25658,,45.0,6.0
226,4.87422,14.7916,16.9027,79.6241,28.7383,0.934337,0.931049,,45.0,6.0
227,1.79433,24.3951,20.6337,25.1748,28.5518,1.69538,1.69026,,45.0,6.0
228,2.98171,13.6375,15.8216,24.9204,18.6079,0.963348,0.963415,,45.0,6.0
229,5.01608,44.7019,15.3946,35.3637,25.4483,3.68395,3.68275,,45.0,6.0
230,14.8782,38.1483,14.49,66.2957,2.90479,1.8192,1.81906,,45.0,6.0
231,14.4684,19.9967,12.1136,47.7797,1.47577,1.26244,1.26591,,45.0,6.0
232,16.6422,36.6183,17.0359,59.7658,12.3274,2.30557,2.3025,,45.0,6.0
233,9.73257,19.5691,21.8804,6.87425,35.5961,2.1191,2.16287,,45.0,6.0
234,9.76816,18.3866,19.377,72.3544,35.3881,1.43358,1.43514,,45.0,6.0
235,12.5576,27.209,20.8418,95.5022,6.09801,1.18721,1.19142,,45.0,6.0
236,12.3253,36.4517,15.9775,90.5048,27.475,2.4061,2.41109,,45.0,6.0
237,14.486,34.1284,15.3236,33.7136,22.6296,3.1372,3.13833,,45.0,6.0
238,15.4121,19.421,19.1032,27.7293,29.7007,2.13919,2.13775,,45.0,6.0
239,16.2083,33.5636,14.5191,94.8653,31.2062,2.4547,2.45713,,45.0,6.0
240,10.6353,38.6475,12.0852,61.4651,34.176,3.33508,3.33582,,45.0,6.0
241,13.6675,10.3021,14.6096,54.8501,29.2208,1.28812,1.2886,,45.0,6.0
242,13.3911,37.3287,16.3308,19.0239,25.6224,3.81697,3.81507,,45.0,6.0
243,16.3233,10.162,16.4718,78.0468,23.2484,1.09094,1.09227,,45.0,6.0
244,1.87255,13.1395,14.8749,27.8006,5.8399,0.577839,0.574735,,45.0,6.0
245,12.5553,11.833,21.3296,65.3559,14.5699,0.893864,0.894347,,45.0,6.0
246,19.9936,28.2781,20.0161,76.1364,1.99555,1.43414,1.43063,,45.0,6.0
247,13.973,11.5941,18.728,77.2316,14.1194,0.901343,0.902378,,45.0,6.0
248,9.61406,39.2648,16.9934,85.1499,28.9822,2.60241,2.60552,,45.0,6.0
249,12.9125,31.5973,14.6733,57.3701,39.1106,2.95098,2.94565,,45.0,6.0
250,0.827081,27.6829,13.0113,30.8811,2.31508,0.874165,0.876811,,45.0,6.0
251,14.149,22.4152,20.2178,12.7973,33.6125,2.57334,2.60182,,45.0,6.0
252,10.7675,29.4116,16.8506,26.4425,29.2528,2.82288,2.81801,,45.0,6.0
253,2.99257,20.3132,16.9349,34.3248,33.97,1.60228,1.59826,,45.0,6.0
254,4.54573,41.4958,17.8258,29.4934,5.1535,1.86807,1.87381,,45.0,6.0
255,18.0324,40.8938,20.4217,63.3356,16.1428,2.68237,2.68626,,45.0,6.0
256,11.6143,14.0974,17.4853,1.89167,23.4955,1.8824,1.91494,,45.0,6.0
257,16.1391,31.9611,15.2059,22.6082,30.2834,3.69358,3.68927,,45.0,6.0
258,14.9071,35.1709,15.2393,68.7287,17.5776,2.36081,2.36565,,45.0,6.0
259,9.26508,35.6173,21.9412,41.9757,22.3777,2.46393,2.46611,,45.0,6.0
260,6.17592,42.8823,15.0433,94.4811,21.6711,2.38477,2.38714,,45.0,6.0
261,12.1956,36.1571,15.2455,49.6544,1.46701,1.66608,1.66544,,45.0,6.0
262,18.7913,33.4701,12.2719,94.8821,35.2962,2.71699,2.72225,,45.0,6.0
263,10.1235,15.6054,15.6242,35.8912,7.46889,1.10378,1.10467,,45.0,6.0
264,6.64158,18.9028,15.597,26.1077,18.9355,1.53131,1.53186,,45.0,6.0
265,4.72027,34.2665,19.0226,56.79,37.9864,2.58349,2.58327,,45.0,6.0
266,2.0908,10.8904,21.8024,48.3335,7.41537,0.435379,0.435386,,45.0,6.0
267,17.1057,34.0194,18.2138,41.6587,36.0664,3.42486,3.42181,,45.0,6.0
268,1.50396,44.0323,14.0916,18.3936,26.5779,4.01598,4.01206,,45.0,6.0
269,12.305,37.9147,18.616,81.6215,8.65621,1.79026,1.79502,,45.0,6.0
270,17.5253,10.5195,15.2084,68.6439,22.3177,1.24364,1.24492,,45.0,6.0
271,9.15429,35.566,15.7982,97.9155,16.2134,1.7726,1.77402,,45.0,6.0
272,2.78299,37.5287,20.8916,35.5439,7.99098,1.63145,1.63432,,45.0,6.0
273,12.9868,42.7779,12.4342,47.1446,15.1369,3.18908,3.19437,,45.0,6.0
274,16.1633,10.9225,15.852,54.5129,19.9505,1.28203,1.28303,,45.0,6.0
275,15.0971,13.4411,20.6405,23.5508,17.2197,1.45942,1.45952,,45.0,6.0
276,2.04752,42.5791,21.2061,67.5776,38.393,3.04341,3.046,,45.0,6.0
277,1.19642,32.8731,12.6441,85.4662,13.956,1.33118,1.335,,45.0,6.0
278,11.052,21.3767,19.0732,72.8658,39.6258,1.74047,1.74155,,45.0,6.0
279,11.9833,34.9785,20.802,26.133,26.2057,3.01507,3.01266,,45.0,6.0
280,5.71627,41.8133,13.6806,87.0676,13.4164,1.98607,1.99043,,45.0,6.0
281,19.6471,35.5992,17.7691,74.8262,18.4433,2.45105,2.45347,,45.0,6.0
282,13.5248,29.0826,19.7225,89.7093,39.2485,2.17882,2.18185,,45.0,6.0
283,17.2997,41.1017,20.7114,19.8955,34.7625,4.47968,4.48727,,45.0,6.0
284,10.3035,27.9595,16.1166,73.9215,0.0480596,1.10453,1.10405,,45.0,6.0
285,4.6149,36.5262,15.8591,97.6493,15.4959,1.63389,1.63475,,45.0,6.0
286,9.62515,32.2538,19.5437,6.69304,19.3908,2.76577,2.76774,,45.0,6.0
287,0.532631,13.1268,12.9202,98.3317,35.8276,0.67798,0.676668,,45.0,6.0
288,5.00512,39.5081,14.4448,3.88265,2.70138,1.97439,1.97216,,45.0,6.0
289,8.24862,15.0678,18.7971,60.1579,9.2251,0.838014,0.834275,,45.0,6.0
290,15.8369,39.6944,12.0,5.74066,25.9413,5.77475,5.92748,,45.0,6.0
291,13.449,20.0809,14.2308,7.87102,13.6481,2.31027,2.31311,,45.0,6.0
292,0.57709,24.5934,17.8587,16.0517,14.373,1.33345,1.33465,,45.0,6.0
293,17.9503,22.0869,18.7556,64.6038,1.64766,1.22739,1.23078,,45.0,6.0
294,17.5805,18.7578,18.2598,62.0216,38.1551,1.94051,1.94079,,45.0,6.0
295,10.9386,21.6493,20.8956,12.1316,34.2059,2.3039,2.33044,,45.0,6.0
296,11.911,25.3607,18.3251,51.7561,26.5083,2.0202,2.02232,,45.0,6.0
297,2.48858,41.5094,18.2914,30.1452,8.84622,2.01043,2.01359,,45.0,6.0
298,12.8942,36.1631,12.5294,71.173,27.2934,2.77227,2.77665,,45.0,6.0
299,7.6532,16.4567,14.7891,25.0001,4.08522,1.01031,1.01097,,45.0,6.0
300,11.3289,20.0978,17.2989,3.93603,17.797,2.11503,2.12761,,45.0,6.0
