,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
1315,15.1154,16.9394,18.6205,98.5628,33.4638,1.38693,1.3897,,30.0,15.0
1316,19.6176,24.9174,13.1109,45.7376,6.17302,1.86642,1.86878,,30.0,15.0
1317,6.51166,27.4507,16.0765,19.3639,16.5333,1.98727,1.98939,,30.0,15.0
1318,8.79595,25.9203,14.1761,34.5955,2.45497,1.41979,1.42133,,30.0,15.0
1319,15.3944,32.2517,17.5448,46.1735,21.0456,2.56685,2.56846,,30.0,15.0
1320,1.12309,31.5656,14.9634,11.0979,22.8155,2.48716,2.48761,,30.0,15.0
1321,15.4588,23.868,13.9694,99.7321,40.4155,2.12151,2.1286,,30.0,15.0
1322,9.30617,41.706,12.6942,57.9635,15.0825,3.0695,3.07225,,30.0,15.0
1323,13.6351,28.4356,21.3118,76.786,25.7618,2.05367,2.05439,,30.0,15.0
1324,1.22394,43.4024,12.3208,78.3031,49.3682,4.36048,4.36242,,30.0,15.0
1325,15.9808,16.5041,16.0845,65.7419,12.0773,1.25414,1.2541,,30.0,15.0
1326,4.19115,21.6004,15.6959,39.7185,24.7856,1.60729,1.608,,30.0,15.0
1327,18.2497,35.3651,21.2252,93.8762,0.189698,1.81695,1.81631,,30.0,15.0
1328,12.0805,20.6136,14.1603,44.7676,15.4577,1.61183,1.61273,,30.0,15.0
1329,5.53157,10.7806,17.0671,33.0841,33.4847,0.965564,0.965835,,30.0,15.0
1330,5.41932,29.959,15.2252,28.1796,12.3786,1.94854,1.9503,,30.0,15.0
1331,12.8094,14.7014,13.5692,49.0366,2.81468,1.01607,1.01552,,30.0,15.0
1332,16.6138,36.3452,20.8127,52.4766,35.6782,3.2332,3.23546,,30.0,15.0
1333,15.0831,19.1844,17.7005,44.7169,2.40664,1.19882,1.20099,,30.0,15.0
1334,8.26432,33.8031,15.1611,11.1479,34.9043,3.47969,3.47901,,30.0,15.0
1335,12.9749,28.3959,20.3606,45.3009,42.0475,2.60433,2.60527,,30.0,15.0
1336,0.818907,25.2363,13.6832,66.1352,47.3945,2.19623,2.1971,,30.0,15.0
1337,16.5369,44.7135,21.0174,13.9391,28.7674,4.26636,4.26836,,30.0,15.0
1338,9.73014,44.0919,19.2495,46.7556,41.8286,4.37438,4.3782,,30.0,15.0
1339,18.9554,23.5637,15.8649,83.6599,5.18622,1.48306,1.4863,,30.0,15.0
1340,3.34121,21.082,14.9417,72.637,14.6937,1.20228,1.20696,,30.0,15.0
1341,13.8536,18.551,21.3336,88.8157,27.1758,1.37348,1.37671,,30.0,15.0
1342,15.1828,33.2921,16.3551,91.1801,39.3482,2.88813,2.89033,,30.0,15.0
1343,19.0056,12.7732,13.8853,40.4938,0.01197,1.08091,1.08125,,30.0,15.0
1344,6.04249,29.6907,20.3775,91.0613,3.29479,1.34117,1.33964,,30.0,15.0
1345,5.25851,30.4072,20.1004,66.3825,20.7797,1.93673,1.93893,,30.0,15.0
1346,16.9326,13.9653,21.791,16.4875,27.1103,1.35782,1.35734,,30.0,15.0
1347,3.9918,13.8229,13.3756,90.2531,16.376,0.819861,0.82339,,30.0,15.0
1348,15.9909,40.4784,19.4922,35.826,28.5609,3.62581,3.62758,,30.0,15.0
1349,15.7637,14.3487,16.1803,79.501,39.2109,1.41728,1.41702,,30.0,15.0
1350,2.79826,11.6707,16.8344,24.4182,40.3323,1.05259,1.05267,,30.0,15.0
1351,1.72609,26.1469,18.2934,66.0016,47.9288,2.17356,2.17494,,30.0,15.0
1352,13.3038,38.2366,20.4067,59.0209,39.1668,3.43298,3.4351,,30.0,15.0
1353,8.87231,27.0754,13.0249,51.1149,3.31175,1.47343,1.47638,,30.0,15.0
1354,4.49771,17.6094,16.593,60.2494,27.3491,1.27037,1.26969,,30.0,15.0
1355,15.8554,40.5775,18.0267,70.4316,7.99755,2.51256,2.51484,,30.0,15.0
1356,14.3174,16.3721,21.0085,66.084,38.2678,1.44954,1.44995,,30.0,15.0
1357,17.0646,16.2768,14.9707,17.0387,19.8372,1.69968,1.69881,,30.0,15.0
1358,2.96246,30.4568,12.437,98.9708,18.7935,1.8064,1.80711,,30.0,15.0
1359,13.752,34.2883,14.3514,49.3786,8.8094,2.29339,2.29402,,30.0,15.0
1360,1.26836,14.7493,12.8699,33.7535,5.31141,0.705798,0.706606,,30.0,15.0
1361,18.7006,41.6856,21.0463,55.0626,30.9208,3.66127,3.66244,,30.0,15.0
1362,12.1963,12.8099,13.0453,69.3407,12.9088,1.0203,1.02387,,30.0,15.0
1363,15.904,17.8515,13.5875,23.415,21.8729,1.86299,1.86148,,30.0,15.0
1364,18.047,15.2067,17.6708,45.832,27.747,1.5045,1.50706,,30.0,15.0
1365,4.84377,11.891,16.9013,81.5079,33.6814,0.898026,0.897921,,30.0,15.0
1366,12.9651,33.736,21.9217,36.1979,6.02116,1.94221,1.9435,,30.0,15.0
1367,17.5948,24.5703,13.8798,29.5035,10.3238,2.00473,2.01161,,30.0,15.0
1368,15.6513,28.1318,16.5001,83.0542,34.5502,2.38333,2.38213,,30.0,15.0
1369,10.9072,43.212,17.9228,80.0293,14.6478,2.87602,2.87796,,30.0,15.0
1370,11.1092,30.4393,16.9676,79.8689,45.8914,2.74285,2.74455,,30.0,15.0
1371,15.7155,29.3698,14.8285,63.3614,23.678,2.42345,2.42331,,30.0,15.0
1372,9.12259,20.2702,12.8793,75.2179,5.70227,1.14844,1.14915,,30.0,15.0
1373,7.18015,42.0464,15.6778,58.4296,46.921,4.33355,4.33512,,30.0,15.0
1374,13.5074,34.6483,12.7109,10.009,36.2831,4.17766,4.17665,,30.0,15.0
1375,19.8181,23.4615,18.5861,89.2437,7.95943,1.49331,1.49514,,30.0,15.0
1376,13.5004,24.086,18.9129,57.5995,0.596783,1.28551,1.28274,,30.0,15.0
1377,14.0919,19.4535,18.2119,3.24455,22.6454,1.79834,1.79809,,30.0,15.0
1378,3.4756,28.4136,14.054,78.2973,13.636,1.61155,1.61177,,30.0,15.0
1379,5.79433,39.5337,14.9699,55.644,49.3929,4.12061,4.12146,,30.0,15.0
1380,18.2715,42.5039,17.2099,38.2775,42.232,4.69324,4.69421,,30.0,15.0
1381,9.90526,33.9634,16.2282,11.1304,7.96206,2.25138,2.25198,,30.0,15.0
1382,2.34119,37.4291,13.0136,1.04526,0.629605,1.72785,1.72497,,30.0,15.0
1383,8.55343,33.636,14.3783,7.88471,24.9201,3.1667,3.16697,,30.0,15.0
1384,3.40128,39.1644,12.1222,7.60305,35.3441,4.44424,4.44293,,30.0,15.0
1385,10.419,36.909,12.0734,78.2355,44.3477,3.63162,3.63359,,30.0,15.0
1386,5.25121,34.534,21.089,7.49827,46.8159,3.40625,3.40634,,30.0,15.0
1387,10.6978,29.4603,21.5911,26.6557,11.063,1.8524,1.85238,,30.0,15.0
1388,0.915762,28.8093,15.1089,14.3942,11.5944,1.72456,1.72737,,30.0,15.0
1389,16.0772,20.5084,14.3263,47.8584,2.097,1.34942,1.34755,,30.0,15.0
1390,11.0387,20.807,20.6578,41.5066,33.0508,1.73996,1.7404,,30.0,15.0
1391,19.8786,22.3791,20.4401,51.193,25.208,1.88959,1.89704,,30.0,15.0
1392,14.5673,36.849,18.6151,22.8972,39.4875,3.78096,3.7814,,30.0,15.0
1393,17.2409,23.4218,21.9102,95.5676,48.3904,2.03764,2.03868,,30.0,15.0
1394,13.3452,30.958,14.0094,17.3028,35.6086,3.41596,3.41566,,30.0,15.0
1395,11.1825,34.4465,18.0921,65.9553,24.8521,2.60225,2.60494,,30.0,15.0
1396,17.1735,30.9308,12.2472,73.5476,35.758,2.99561,2.99839,,30.0,15.0
1397,11.2831,44.3445,17.417,87.8707,15.7011,3.0045,3.00814,,30.0,15.0
1398,11.6996,14.8155,14.307,55.8153,33.9783,1.4518,1.4577,,30.0,15.0
1399,1.13519,25.2436,21.0793,68.8184,32.4925,1.69682,1.69853,,30.0,15.0
1400,11.6568,41.4096,17.1452,26.7255,13.4179,3.07023,3.0709,,30.0,15.0
1401,0.691831,15.2383,20.4672,26.1444,31.167,1.07244,1.07282,,30.0,15.0
1402,8.65814,30.4874,15.5235,69.2675,2.95486,1.52794,1.53169,,30.0,15.0
1403,6.59504,39.6245,19.8155,68.7865,17.602,2.5804,2.58312,,30.0,15.0
1404,10.3224,36.7188,19.9719,53.9691,2.20979,1.87712,1.87461,,30.0,15.0
1405,14.8095,37.9878,17.43,95.9643,47.8924,3.51408,3.51763,,30.0,15.0
1406,8.2205,16.934,13.7701,54.7055,0.644677,0.905426,0.900533,,30.0,15.0
1407,7.55912,27.2777,13.0915,42.3957,12.1801,1.83847,1.83763,,30.0,15.0
1408,11.4151,27.9832,20.0119,42.3147,44.7074,2.61849,2.61922,,30.0,15.0
1409,9.15795,37.7922,14.5336,54.6182,12.0489,2.51318,2.51633,,30.0,15.0
1410,12.2061,19.8532,17.326,37.0643,48.9732,2.10696,2.10693,,30.0,15.0
1411,0.202857,10.5252,19.1669,29.8732,23.8747,0.66314,0.663296,,30.0,15.0
1412,18.4812,20.4102,21.77,48.9484,38.9963,1.912,1.91254,,30.0,15.0
1413,10.7628,18.6567,21.1061,84.0667,42.7849,1.52682,1.52745,,30.0,15.0
1414,5.48794,11.1891,18.941,81.4674,27.8607,0.793494,0.795012,,30.0,15.0
1415,11.6169,38.98,12.2246,90.4983,8.21101,2.30528,2.3123,,30.0,15.0
1416,16.4576,33.9403,18.7016,74.3781,30.344,2.77593,2.77819,,30.0,15.0
1417,3.71324,15.0728,18.59,66.3393,27.6842,1.03054,1.03106,,30.0,15.0
1418,12.6954,20.4489,20.5114,89.7318,8.52794,1.17219,1.173,,30.0,15.0
1419,9.18333,42.926,12.18,83.0909,26.4708,3.52387,3.52754,,30.0,15.0
1420,7.45678,26.7433,16.2349,40.0824,4.71026,1.43734,1.44059,,30.0,15.0
1421,11.6775,38.1374,16.8256,18.4922,34.2052,3.85318,3.85364,,30.0,15.0
1422,6.99134,32.8484,15.822,33.9229,13.5153,2.20884,2.21026,,30.0,15.0
1423,5.80575,12.6424,21.8245,60.5187,39.783,1.00563,1.006,,30.0,15.0
1424,9.74221,39.893,12.0195,74.4251,30.9153,3.50826,3.5113,,30.0,15.0
1425,8.81201,27.1566,18.5123,41.9224,40.5612,2.45223,2.45318,,30.0,15.0
1426,5.42394,18.8341,15.0151,10.8088,49.1284,2.07265,2.07085,,30.0,15.0
1427,6.62285,27.9789,18.0218,16.799,35.9195,2.55032,2.55057,,30.0,15.0
1428,3.70179,22.4999,13.9003,23.6518,26.0026,1.85836,1.85905,,30.0,15.0
1429,2.52691,36.1457,15.6084,86.6327,6.12014,1.71162,1.7115,,30.0,15.0
1430,3.5468,31.0614,13.7505,4.36181,14.6715,2.29089,2.29258,,30.0,15.0
1431,17.5903,31.0708,15.1846,69.6831,40.5711,3.02343,3.02527,,30.0,15.0
1432,2.9153,23.6284,17.2362,72.9716,9.16623,1.16526,1.17053,,30.0,15.0
1433,2.72772,28.3518,20.1899,28.6508,6.38891,1.39543,1.40084,,30.0,15.0
1434,0.3581,34.7864,14.3087,0.0655395,0.446182,1.41475,1.41525,,30.0,15.0
1435,0.482833,37.173,20.0484,31.6832,2.0419,1.5988,1.59762,,30.0,15.0
1436,17.2646,31.7908,17.483,3.77909,19.7992,2.86601,2.86599,,30.0,15.0
1437,9.21402,11.6475,21.9545,5.61649,39.8753,1.14958,1.14956,,30.0,15.0
1438,11.2941,36.7403,18.5579,64.8907,20.1648,2.62338,2.62534,,30.0,15.0
1439,3.86522,31.5699,18.9762,83.8153,36.9996,2.35698,2.35925,,30.0,15.0
1440,3.75181,33.6951,19.9321,40.8423,6.45094,1.71668,1.71432,,30.0,15.0
1441,6.40654,21.8978,21.7197,34.7985,31.6802,1.67477,1.67536,,30.0,15.0
1442,10.0207,25.8783,15.4378,1.49557,31.5356,2.63382,2.63369,,30.0,15.0
1443,2.25187,40.4304,13.3691,32.1147,33.9677,3.9554,3.95645,,30.0,15.0
1444,13.3149,19.1707,20.1478,99.7678,27.8056,1.39487,1.39939,,30.0,15.0
1445,15.2667,36.9465,21.8889,72.1351,15.0311,2.42442,2.42548,,30.0,15.0
1446,4.5906,32.1906,14.2004,85.9604,39.4643,2.62015,2.62213,,30.0,15.0
1447,12.5915,41.5264,14.4541,28.2447,29.4137,4.20899,4.21174,,30.0,15.0
1448,5.82302,27.7987,17.6638,45.6079,22.3416,1.9718,1.97316,,30.0,15.0
1449,8.64672,20.6002,18.7761,46.9552,1.08161,1.03915,1.03433,,30.0,15.0
1450,18.7683,35.8749,12.5934,79.4297,26.289,3.11946,3.11978,,30.0,15.0
1451,3.5989,24.3443,13.2513,5.55115,45.8076,2.71921,2.73175,,30.0,15.0
1452,19.3747,17.0619,20.565,55.875,21.9947,1.45009,1.44916,,30.0,15.0
1453,6.60444,28.9182,14.0957,3.47653,17.344,2.36309,2.36324,,30.0,15.0
1454,12.3822,42.6634,19.8255,29.4352,48.5942,4.66811,4.66841,,30.0,15.0
1455,16.065,14.7858,19.0195,37.8213,40.1294,1.56288,1.56306,,30.0,15.0
1456,4.77868,38.5357,21.0876,62.3708,11.9776,2.20815,2.21098,,30.0,15.0
1457,16.4384,40.7029,16.5873,65.2723,0.950022,2.24564,2.24621,,30.0,15.0
1458,1.10453,43.2655,14.1382,54.8225,31.5819,3.78911,3.79214,,30.0,15.0
1459,14.7458,12.2181,13.4939,40.2135,45.8869,1.59335,1.59333,,30.0,15.0
1460,14.9474,37.7761,12.4403,50.5219,20.6611,3.29147,3.2934,,30.0,15.0
1461,18.0032,29.3452,20.7524,26.0771,41.4231,2.92188,2.92226,,30.0,15.0
1462,10.826,42.541,17.6895,88.7939,11.1688,2.60098,2.59918,,30.0,15.0
1463,13.5185,13.3937,20.7587,42.9909,4.07029,0.885911,0.88888,,30.0,15.0
1464,3.6029,39.289,18.1417,97.4011,13.9888,2.22057,2.22224,,30.0,15.0
1465,15.8242,20.7365,14.9558,41.1892,21.6057,1.86643,1.86829,,30.0,15.0
1466,15.2695,12.9483,12.065,6.76155,33.3023,1.86111,1.86513,,30.0,15.0
1467,7.06857,16.0158,16.3422,27.0929,20.3082,1.25633,1.25295,,30.0,15.0
1468,19.6905,31.1698,20.488,61.7011,2.36561,1.78968,1.7888,,30.0,15.0
1469,0.216761,26.1906,20.9888,36.5056,40.9297,2.0656,2.06647,,30.0,15.0
1470,7.74739,40.4194,12.395,7.16011,5.7577,2.73247,2.732,,30.0,15.0
1471,16.7525,30.5004,18.0039,25.5761,38.7091,3.12774,3.12811,,30.0,15.0
1472,11.3904,34.3382,21.1622,50.3631,23.8843,2.54886,2.55135,,30.0,15.0
1473,13.4432,37.8779,15.4454,16.8747,17.1593,3.21097,3.21238,,30.0,15.0
1474,4.39638,33.6777,17.9976,14.9096,13.4597,2.19937,2.2015,,30.0,15.0
1475,16.4627,33.5743,13.2368,79.9515,48.2152,3.46078,3.4624,,30.0,15.0
1476,17.8237,28.6715,13.4518,64.0897,47.3523,3.12462,3.12545,,30.0,15.0
1477,17.142,44.8093,17.4029,21.7621,44.2864,5.33377,5.33309,,30.0,15.0
1478,17.4303,27.886,17.8299,67.0196,1.9207,1.58622,1.58848,,30.0,15.0
1479,10.0199,37.9385,16.5201,69.5342,22.7018,2.83397,2.8361,,30.0,15.0
1480,0.831801,41.7596,19.1987,51.5624,41.2636,3.74286,3.74449,,30.0,15.0
1481,17.6654,11.8804,14.2558,49.4902,34.5965,1.44094,1.43998,,30.0,15.0
1482,1.417,34.8637,20.4512,82.8961,35.9084,2.53525,2.5381,,30.0,15.0
1483,3.20437,41.0596,20.7615,71.4588,27.2877,2.96052,2.9628,,30.0,15.0
1484,12.4752,42.7383,14.9738,31.6308,37.45,4.67225,4.67304,,30.0,15.0
1485,12.7249,28.7257,18.3852,0.536615,45.2143,3.16334,3.16071,,30.0,15.0
1486,17.3286,24.4996,14.5235,91.5859,26.2097,1.97678,1.98045,,30.0,15.0
1487,6.90155,34.1687,20.3521,61.0844,6.53981,1.7789,1.77604,,30.0,15.0
1488,0.283078,12.0134,16.9119,46.3306,17.1218,0.674513,0.671114,,30.0,15.0
1489,4.65548,32.264,14.0512,94.6711,11.8992,1.75774,1.75955,,30.0,15.0
1490,7.82276,11.5215,18.808,63.7257,15.2704,0.786036,0.786953,,30.0,15.0
1491,16.0448,16.1195,15.973,80.2988,13.584,1.2099,1.21094,,30.0,15.0
1492,13.1316,18.5682,12.1429,59.1312,42.0751,2.00991,2.01038,,30.0,15.0
1493,15.5846,19.4666,17.5587,43.735,18.1667,1.58405,1.58593,,30.0,15.0
1494,18.2012,40.2785,17.0206,52.8666,13.2305,2.97048,2.97483,,30.0,15.0
1495,2.06951,14.9519,18.29,39.0347,30.7512,1.0937,1.09427,,30.0,15.0
1496,19.9902,31.3258,16.2978,52.0137,10.3799,2.26052,2.25795,,30.0,15.0
1497,1.09607,40.2071,14.5039,80.1707,16.9269,2.49964,2.50285,,30.0,15.0
1498,10.0465,15.8665,17.3898,28.507,44.0722,1.65082,1.65084,,30.0,15.0
1499,7.94807,20.8371,14.5263,59.5053,10.357,1.28566,1.29075,,30.0,15.0
1500,3.88793,31.2584,21.3428,47.6598,29.5817,2.26363,2.2665,,30.0,15.0
1501,4.0858,12.0866,21.2136,50.236,46.0001,1.01131,1.01167,,30.0,15.0
1502,6.86126,43.5051,20.3335,13.2438,48.2634,4.76073,4.75993,,30.0,15.0
1503,2.8696,28.014,13.1345,23.8724,10.5676,1.73166,1.73342,,30.0,15.0
1504,16.4667,40.955,17.3906,55.2895,24.068,3.45326,3.45591,,30.0,15.0
1505,0.947835,15.9556,18.9897,6.1775,9.1052,0.821884,0.821974,,30.0,15.0
1506,5.34684,16.2118,15.9839,90.7304,15.8054,0.952892,0.954346,,30.0,15.0
1507,4.3895,11.5023,19.5043,7.08209,6.72444,0.671395,0.671581,,30.0,15.0
1508,8.78557,25.3943,21.3666,0.166378,6.24687,1.47242,1.47364,,30.0,15.0
1509,3.65457,11.4136,19.3656,82.3243,26.6524,0.747431,0.749808,,30.0,15.0
1510,2.93833,32.14,14.9837,76.6464,37.6201,2.56727,2.56902,,30.0,15.0
1511,15.4437,14.1113,20.2529,90.9555,7.28334,0.919699,0.921277,,30.0,15.0
1512,1.48822,36.3209,20.952,58.1658,18.2379,2.21799,2.22008,,30.0,15.0
1513,13.65,40.1756,14.5728,50.7761,2.94815,2.33872,2.33551,,30.0,15.0
1514,5.87825,33.076,12.1248,59.4877,39.0739,3.1081,3.10985,,30.0,15.0
1515,19.4631,33.7166,17.8884,66.9118,43.2951,3.29108,3.29471,,30.0,15.0
1516,12.1431,24.6095,17.3932,80.6634,43.334,2.15962,2.1606,,30.0,15.0
1517,12.6331,18.4732,21.4654,84.2412,44.6893,1.56693,1.56756,,30.0,15.0
1518,15.86,41.9712,21.3248,35.0756,35.7197,3.97797,3.9805,,30.0,15.0
1519,19.3058,23.5976,18.6674,12.1986,33.3511,2.45461,2.45463,,30.0,15.0
1520,10.6574,34.4335,15.3825,46.1953,23.2052,2.79568,2.79759,,30.0,15.0
1521,19.2325,39.6868,16.7078,19.5019,8.126,2.94137,2.94478,,30.0,15.0
1522,18.5202,29.4485,19.3162,51.135,48.4297,3.00011,3.00096,,30.0,15.0
1523,13.3327,38.1644,18.2538,75.3331,17.3768,2.6409,2.63883,,30.0,15.0
1524,8.1114,15.3156,12.4585,88.72,46.2988,1.42254,1.42307,,30.0,15.0
1525,0.549329,12.047,14.2663,61.1231,33.8677,0.874149,0.874652,,30.0,15.0
1526,4.40276,29.0369,17.5551,1.47083,2.3774,1.41515,1.41768,,30.0,15.0
1527,9.77911,33.2195,17.9449,35.8474,30.1919,2.85033,2.85127,,30.0,15.0
1528,19.1679,38.3647,15.6739,91.2072,29.2466,3.21516,3.21466,,30.0,15.0
1529,5.37694,18.063,21.1562,94.0936,40.2008,1.3082,1.30623,,30.0,15.0
1530,18.4286,13.0187,14.5975,11.3572,29.4089,1.70597,1.706,,30.0,15.0
1531,2.77742,17.5606,17.362,75.9195,11.9513,0.90892,0.911054,,30.0,15.0
1532,16.8232,26.6105,14.5385,49.1672,6.03164,1.78916,1.79053,,30.0,15.0
1533,12.9189,10.811,19.9154,18.9677,6.42749,0.843461,0.844582,,30.0,15.0
1534,11.6358,26.3725,19.8452,52.8572,7.82743,1.53676,1.53953,,30.0,15.0
1535,16.2445,22.9096,13.3258,92.4732,10.4329,1.52796,1.53233,,30.0,15.0
1536,18.5502,27.7934,21.2835,23.0954,19.8714,2.23601,2.23498,,30.0,15.0
1537,12.1738,40.0105,18.816,19.5227,28.2464,3.65496,3.65697,,30.0,15.0
1538,17.8892,25.2542,16.3731,80.9677,27.4519,2.07668,2.07963,,30.0,15.0
1539,3.04936,10.0112,15.0793,15.7761,14.8566,0.711121,0.711057,,30.0,15.0
1540,5.54821,23.6084,21.4878,84.5654,9.78905,1.18692,1.19128,,30.0,15.0
1541,0.328415,13.1336,15.7632,9.07023,48.6624,1.26672,1.26568,,30.0,15.0
1542,12.2161,24.7535,17.5163,49.5553,29.3762,2.07814,2.079,,30.0,15.0
1543,9.3406,44.6896,14.0866,80.7161,1.59303,2.27608,2.27952,,30.0,15.0
1544,7.73625,31.3584,13.8098,34.476,29.9309,2.86617,2.86743,,30.0,15.0
1545,11.5452,28.8264,16.0,69.4745,42.0595,2.63481,2.6364,,30.0,15.0
1546,7.24451,40.7648,14.8734,29.6838,24.6933,3.60588,3.60817,,30.0,15.0
1547,6.72723,37.2857,14.0895,77.5559,45.0703,3.48397,3.48637,,30.0,15.0
1548,13.4637,12.4681,12.9518,97.681,43.6771,1.26786,1.27089,,30.0,15.0
1549,10.2401,15.33,21.7572,56.7213,32.7375,1.23824,1.23604,,30.0,15.0
1550,17.765,32.4566,15.1625,24.1587,9.45156,2.47389,2.47834,,30.0,15.0
1551,9.31584,24.8879,12.0394,4.13077,10.9931,2.03035,2.0302,,30.0,15.0
1552,17.9983,27.3022,19.9725,18.5464,44.6935,2.8986,2.89861,,30.0,15.0
1553,15.3621,19.5802,14.7468,38.4899,9.36432,1.50635,1.5073,,30.0,15.0
1554,6.79418,41.6388,20.1337,68.6767,6.88396,2.26078,2.26008,,30.0,15.0
1555,6.6635,43.927,16.1232,28.3861,14.9447,3.28483,3.28573,,30.0,15.0
1556,0.497419,32.6884,16.2534,54.4849,26.8663,2.33666,2.34013,,30.0,15.0
1557,9.08791,21.7314,12.4716,76.1696,0.782665,1.09363,1.09185,,30.0,15.0
1558,19.0407,12.0323,21.6678,4.26919,25.9428,1.29807,1.3009,,30.0,15.0
1559,14.1154,38.9527,21.4939,60.7311,34.4738,3.30894,3.31139,,30.0,15.0
1560,0.135711,40.9908,12.5901,28.6618,0.116572,1.68655,1.6873,,30.0,15.0
1561,8.02746,32.5855,20.7386,2.68165,37.0678,3.02908,3.02916,,30.0,15.0
1562,1.03128,32.5678,13.6219,30.2359,24.8749,2.58186,2.58295,,30.0,15.0
1563,6.86803,15.6654,20.8605,73.3771,43.0983,1.26302,1.2636,,30.0,15.0
1564,16.1906,19.7981,21.4487,45.2024,41.3749,1.87154,1.87188,,30.0,15.0
1565,7.63063,23.0952,16.4419,84.925,19.9379,1.491,1.49475,,30.0,15.0
1566,1.07329,10.2392,15.243,94.9897,5.72342,0.42786,0.427686,,30.0,15.0
1567,19.1122,23.6727,17.0003,87.584,7.1483,1.5046,1.50567,,30.0,15.0
1568,10.9588,41.0144,19.0773,1.03429,42.2297,4.51411,4.51359,,30.0,15.0
1569,9.48268,36.1764,18.9589,22.4315,29.8419,3.17936,3.18021,,30.0,15.0
1570,3.94952,40.0841,16.9132,83.8446,20.9472,2.66953,2.67245,,30.0,15.0
1571,7.57093,38.1455,18.8243,49.5899,23.3932,2.86497,2.86773,,30.0,15.0
1572,16.8933,14.2516,20.6063,92.1933,6.67913,0.941233,0.940742,,30.0,15.0
1573,8.12771,29.9431,16.9577,84.8286,12.7722,1.73984,1.74605,,30.0,15.0
1574,16.1177,25.8494,21.2781,24.27,3.67631,1.55827,1.55979,,30.0,15.0
1575,19.8154,10.402,18.4359,66.618,44.3863,1.24166,1.23969,,30.0,15.0
1576,1.25342,19.776,21.5563,90.6145,2.77372,0.759197,0.757521,,30.0,15.0
1577,6.81556,12.7194,19.8043,93.6763,11.297,0.721038,0.721688,,30.0,15.0
1578,10.8628,17.9436,12.8151,50.6088,12.458,1.34839,1.35084,,30.0,15.0
1579,17.7368,12.8495,15.5092,56.9189,20.3467,1.25868,1.25669,,30.0,15.0
1580,6.53565,23.3171,18.3929,35.2299,40.4097,2.07575,2.07631,,30.0,15.0
1581,0.2222,18.0207,19.3239,46.4111,39.061,1.34506,1.3456,,30.0,15.0
1582,10.1744,14.4252,15.3471,26.2313,13.1078,1.15935,1.15912,,30.0,15.0
1583,14.4457,39.0934,18.9016,8.18693,38.9707,4.1746,4.17459,,30.0,15.0
1584,12.7891,19.3268,20.4425,59.5709,15.436,1.31829,1.32476,,30.0,15.0
1585,12.6221,10.0298,21.1243,4.20555,41.1316,1.13758,1.13809,,30.0,15.0
1586,10.0534,28.9685,18.4239,31.7876,13.8649,1.96679,1.96343,,30.0,15.0
1587,14.1273,39.7168,16.9911,96.2015,19.0802,2.76148,2.76165,,30.0,15.0
1588,9.56354,14.0412,20.6642,29.2551,2.25436,0.813637,0.816257,,30.0,15.0
1589,14.0383,33.9136,18.9483,12.7296,4.97269,2.10447,2.10498,,30.0,15.0
1590,11.7813,26.0249,19.0364,92.1696,35.3916,2.01014,2.01112,,30.0,15.0
1591,18.5631,39.2691,14.2592,35.8644,11.1946,3.08775,3.08591,,30.0,15.0
1592,4.5978,25.1495,21.5438,93.9978,27.3263,1.58095,1.58089,,30.0,15.0
1593,14.4955,17.9989,15.9669,81.0724,35.8254,1.61628,1.61725,,30.0,15.0
1594,16.968,38.7958,18.5761,91.1236,44.479,3.54779,3.55033,,30.0,15.0
1595,3.67291,24.1266,20.4089,10.4756,4.29168,1.16456,1.16925,,30.0,15.0
1596,2.07431,20.3418,12.4574,30.4065,32.8156,1.79459,1.79498,,30.0,15.0
1597,6.61586,33.784,15.3395,64.5434,32.903,2.78499,2.7883,,30.0,15.0
1598,18.3448,11.0918,19.0527,14.1277,30.8705,1.32567,1.32321,,30.0,15.0
1599,10.6849,25.9852,21.5678,98.7993,1.66424,1.22839,1.22597,,30.0,15.0
1600,1.77146,34.3615,21.0293,28.5889,47.1171,3.14237,3.1428,,30.0,15.0
1601,13.7056,20.1672,14.9979,22.4154,11.6314,1.62303,1.62435,,30.0,15.0
1602,13.9291,12.7842,20.0972,99.8368,19.9716,0.942021,0.9452,,30.0,15.0
1603,5.30179,40.4133,19.7333,70.9412,26.3799,2.95428,2.95651,,30.0,15.0
1604,4.13492,42.1492,14.3117,16.1319,30.5477,4.22572,4.2262,,30.0,15.0
1605,7.71101,26.0972,18.0568,94.5774,46.1072,2.12366,2.12511,,30.0,15.0
1606,16.8515,35.5057,16.6071,15.5385,20.3121,3.17897,3.18044,,30.0,15.0
1607,3.42181,30.5275,13.8818,35.6942,21.3199,2.28374,2.28628,,30.0,15.0
1608,3.3471,12.4314,15.2739,87.9625,4.12229,0.571658,0.570561,,30.0,15.0
1609,5.33872,24.6445,12.1064,43.2277,46.6865,2.57313,2.57205,,30.0,15.0
1610,7.15216,14.2567,15.1782,62.8135,21.2686,1.05522,1.06084,,30.0,15.0
1611,9.98837,10.9245,17.4978,42.9282,17.0164,0.893745,0.895502,,30.0,15.0
