,Material 1 : Cohesion (kN/m2),Material 1 : Phi (deg),Material 1 : Unit Weight (kN/m3),Load #1 Magnitude (kN/m),Load #2 Magnitude (kN/m),Factor of Safety - spencer,Factor of Safety - gle/morgenstern-price,Unnamed: 7,slope_angle,slope_height
93,5.58324,13.4111,19.6461,43.5426,112.862,1.08797,1.13855,,90.0,12.0
94,8.96947,25.7808,17.2544,0.485197,107.354,2.90573,3.08602,,90.0,12.0
95,17.6527,37.1826,18.7335,72.6538,1.95062,1.48525,1.48639,,90.0,12.0
96,18.5404,35.8572,14.1782,6.10012,55.9475,3.51963,3.6468,,90.0,12.0
97,6.92084,25.0871,18.2958,66.5593,10.8632,0.906836,0.904196,,90.0,12.0
98,0.323985,21.1655,16.9643,51.5325,77.5728,1.20167,1.23494,,90.0,12.0
99,12.6157,31.6407,15.4116,73.2935,2.31699,1.20294,1.20766,,90.0,12.0
100,15.9386,43.0091,12.7173,53.5216,21.5094,2.2135,2.21649,,90.0,12.0
101,14.0739,33.5984,21.8233,93.6247,76.2389,1.90891,1.90575,,90.0,12.0
102,4.62533,34.1922,20.0348,74.7459,27.5097,1.29103,1.29377,,90.0,12.0
103,11.4203,34.7476,13.1497,28.5409,102.833,3.87328,4.07198,,90.0,12.0
104,15.3693,14.8706,20.3938,51.6306,93.3685,1.27224,1.30845,,90.0,12.0
105,7.75906,30.755,15.6215,23.2902,95.958,2.91502,3.09655,,90.0,12.0
106,5.14486,29.05,19.479,79.6639,115.455,2.00665,2.0663,,90.0,12.0
107,14.3786,35.9691,19.2712,77.381,22.7585,1.53087,1.53226,,90.0,12.0
108,15.1857,31.0799,16.3121,24.6981,13.6592,1.49468,1.48979,,90.0,12.0
109,5.77842,24.9569,16.1871,82.0361,5.95806,0.829619,0.837403,,90.0,12.0
110,13.9788,18.718,14.6808,42.7764,46.0539,1.3311,1.35149,,90.0,12.0
111,1.70939,29.5381,21.0739,88.9452,37.9865,1.09064,1.09456,,90.0,12.0
112,0.295047,43.972,18.7146,51.4725,25.4396,1.77454,1.77988,,90.0,12.0
113,9.32106,39.3128,15.01,6.20199,110.615,5.02062,5.32245,,90.0,12.0
114,6.08494,33.6614,19.6663,36.4672,82.7267,2.34543,2.42885,,90.0,12.0
115,0.745816,42.5612,19.3811,58.5247,77.6067,2.61376,2.67237,,90.0,12.0
116,0.402428,25.9282,12.6645,16.6947,98.7967,2.58235,2.76201,,90.0,12.0
117,11.1954,23.2623,15.3126,6.12906,71.9642,2.26691,2.35165,,90.0,12.0
118,4.62975,17.0298,17.553,32.7747,70.3729,1.11741,1.14963,,90.0,12.0
119,12.0665,25.125,21.6305,59.8694,22.8433,1.05606,1.05399,,90.0,12.0
120,1.31223,36.8839,18.7106,55.3639,24.0989,1.36188,1.36484,,90.0,12.0
121,5.28445,15.5857,21.5178,72.5427,39.6037,0.650125,0.650314,,90.0,12.0
122,11.7891,33.5068,12.8054,52.1388,4.70561,1.34589,1.34768,,90.0,12.0
123,17.4619,15.2647,15.4214,19.4953,94.3858,1.90021,1.97377,,90.0,12.0
124,8.81692,11.1169,17.2271,90.18,25.6044,0.525838,0.525342,,90.0,12.0
125,6.66992,27.0619,14.3805,68.8668,57.9455,1.5155,1.51239,,90.0,12.0
126,6.96697,37.6946,17.1858,54.2939,18.1558,1.51378,1.51579,,90.0,12.0
127,17.1441,22.5521,16.7825,74.3973,1.38072,0.952525,0.954205,,90.0,12.0
128,18.3538,42.7421,20.9684,70.5218,95.6483,3.23098,3.2973,,90.0,12.0
129,7.21977,35.2564,20.2365,55.6043,105.664,2.64228,2.72991,,90.0,12.0
130,18.6612,21.9826,19.8801,65.3746,13.6267,1.02525,1.02402,,90.0,12.0
131,15.3053,44.8497,17.5769,44.3484,9.09235,1.99309,1.99501,,90.0,12.0
132,9.60125,44.0814,15.758,22.8151,113.795,5.14032,5.47177,,90.0,12.0
133,9.05143,12.8264,21.8176,58.0777,42.2168,0.657569,0.65806,,90.0,12.0
134,7.56279,29.3271,16.8941,49.112,11.5595,1.12794,1.12557,,90.0,12.0
135,13.4096,11.1631,15.1115,50.3154,106.975,1.24719,1.29281,,90.0,12.0
136,5.24751,39.7463,15.8684,15.9271,7.37893,1.56464,1.56295,,90.0,12.0
137,18.5958,22.6724,19.5329,75.6499,74.9094,1.56712,1.5752,,90.0,12.0
138,18.1295,29.353,18.9875,85.6033,87.6155,2.03562,2.05315,,90.0,12.0
139,17.947,41.1798,17.5812,41.3947,64.9425,3.06526,3.14472,,90.0,12.0
140,4.16534,24.1425,16.2609,70.2151,64.6298,1.28153,1.2842,,90.0,12.0
141,4.98252,15.1421,16.7403,95.7718,69.315,0.793501,0.794876,,90.0,12.0
142,14.238,39.7247,19.0266,96.4524,97.6252,2.7472,2.78626,,90.0,12.0
143,6.97626,43.4049,19.558,7.83141,117.652,4.87288,5.1556,,90.0,12.0
144,16.1357,23.9068,21.4996,25.3797,50.2822,1.52598,1.54926,,90.0,12.0
145,15.3203,36.7075,18.6952,40.7337,85.9943,2.98134,3.04706,,90.0,12.0
146,8.37081,16.1454,17.3411,99.2304,98.8686,1.07612,1.08038,,90.0,12.0
147,16.1957,19.0524,21.0203,12.0986,14.1798,0.98689,0.986547,,90.0,12.0
148,7.65979,29.5794,14.777,60.4068,99.4681,2.34724,2.4638,,90.0,12.0
149,3.75542,35.4645,12.3702,66.9522,15.0698,1.30014,1.29885,,90.0,12.0
150,11.2866,43.7151,20.4646,14.5643,32.9975,2.30767,2.30919,,90.0,12.0
151,5.41326,38.2911,16.7696,75.1826,71.9428,2.26358,2.27633,,90.0,12.0
152,2.8021,40.1699,16.1603,1.55545,75.48,3.74653,3.8971,,90.0,12.0
153,16.9822,22.924,12.8378,7.77514,64.4454,2.6383,2.74007,,90.0,12.0
154,10.2985,35.7827,15.2943,21.5709,98.1302,3.70015,3.89849,,90.0,12.0
155,3.09059,23.9614,15.2718,4.1091,63.3818,1.84752,1.9246,,90.0,12.0
156,3.55187,14.8583,13.1373,5.56422,66.7564,1.34107,1.39993,,90.0,12.0
157,19.5986,12.492,17.8043,16.094,108.59,1.70577,1.77123,,90.0,12.0
158,1.41182,23.3023,16.0877,77.708,2.49215,0.669654,0.676352,,90.0,12.0
159,6.32796,16.2179,18.5944,36.7521,54.9569,0.938746,0.95864,,90.0,12.0
160,12.019,36.4049,14.3621,85.945,74.3419,2.40276,2.40067,,90.0,12.0
161,12.651,35.2012,19.3568,58.6432,104.276,2.78326,2.87104,,90.0,12.0
162,12.2854,35.2288,21.3843,85.6547,107.998,2.44406,2.50393,,90.0,12.0
163,14.0059,30.83,19.5949,65.254,26.0991,1.36545,1.3677,,90.0,12.0
164,3.15261,39.0322,18.116,84.1897,65.4681,2.01796,2.0173,,90.0,12.0
165,4.98545,10.8672,17.7275,98.8705,22.6187,0.421524,0.421907,,90.0,12.0
166,12.155,36.4437,18.1442,5.49803,32.9168,2.11212,2.15257,,90.0,12.0
167,9.17192,33.0305,12.6825,70.1649,29.4717,1.52833,1.52888,,90.0,12.0
168,9.96903,25.051,16.148,41.2187,45.2412,1.44734,1.45158,,90.0,12.0
169,9.54362,31.6648,16.1137,68.2379,40.3016,1.53921,1.53925,,90.0,12.0
170,5.39204,27.7034,12.9632,90.6827,15.845,0.9901,0.988118,,90.0,12.0
171,8.92854,24.2374,19.3297,51.0585,13.5736,0.939046,0.937126,,90.0,12.0
172,4.99054,12.591,21.81,16.1045,118.812,1.12823,1.18922,,90.0,12.0
173,19.1222,14.4452,12.6033,33.0095,62.7546,1.67588,1.71216,,90.0,12.0
174,8.3795,41.4513,14.5495,83.0236,62.162,2.45766,2.45392,,90.0,12.0
175,4.23967,43.8095,20.7823,83.5514,36.2314,1.86874,1.87213,,90.0,12.0
176,17.8948,24.2438,12.0021,18.8327,60.4563,2.58668,2.67354,,90.0,12.0
177,16.5485,35.6557,13.2961,71.7341,87.8624,2.95043,3.01131,,90.0,12.0
178,16.7313,41.2802,18.8277,62.3104,68.2564,2.75636,2.77569,,90.0,12.0
179,15.4821,29.895,21.2879,53.2301,16.7441,1.27664,1.27733,,90.0,12.0
180,13.0156,28.4429,12.5779,11.0718,93.0533,3.54271,3.73817,,90.0,12.0
181,17.9537,31.8537,15.0529,46.0758,19.4421,1.62072,1.62135,,90.0,12.0
182,12.3286,42.1539,16.0038,80.0763,103.015,3.38443,3.4945,,90.0,12.0
183,2.59474,43.3346,13.455,96.5223,37.5579,1.87121,1.87281,,90.0,12.0
184,11.7757,14.7771,14.0261,85.0634,50.0276,0.926898,0.926967,,90.0,12.0
185,1.80029,13.0372,18.8483,13.8903,46.4993,0.652768,0.668521,,90.0,12.0
186,19.9331,33.093,20.2281,33.1,8.95036,1.50131,1.50341,,90.0,12.0
187,0.762752,24.3738,14.9525,73.9466,20.8678,0.799343,0.80213,,90.0,12.0
188,8.75148,11.9142,18.7687,63.1754,55.0137,0.718009,0.724614,,90.0,12.0
189,2.19697,42.7147,19.1301,10.8568,69.0902,3.1762,3.29483,,90.0,12.0
190,11.5486,14.2816,18.8545,39.5522,76.766,1.14282,1.1682,,90.0,12.0
191,6.57066,32.4389,18.9302,25.8661,73.4085,2.26799,2.35228,,90.0,12.0
192,7.39349,24.0485,13.8513,15.208,41.932,1.59977,1.63605,,90.0,12.0
193,5.53672,23.8271,12.3546,64.2724,16.5945,0.909358,0.914673,,90.0,12.0
194,7.54001,11.8623,14.2265,93.9771,70.7612,0.771379,0.769784,,90.0,12.0
195,11.1732,26.8653,13.6313,30.1606,39.4179,1.71774,1.73938,,90.0,12.0
196,1.95918,26.5903,18.1035,93.5025,77.6962,1.3326,1.33126,,90.0,12.0
197,6.57551,42.4071,13.8835,8.90156,42.3095,3.03193,3.12329,,90.0,12.0
198,10.9469,22.2352,20.3247,44.5837,41.2546,1.12519,1.12704,,90.0,12.0
199,4.75411,38.3038,15.2142,17.6166,111.201,4.24476,4.54049,,90.0,12.0
200,0.468065,14.6787,14.1943,96.6231,68.1713,0.672488,0.672637,,90.0,12.0
201,15.691,40.3673,15.2522,27.1635,16.653,2.02265,2.02159,,90.0,12.0
202,8.67369,32.6649,21.2921,41.0208,96.6181,2.43089,2.49285,,90.0,12.0
203,9.43535,18.8152,13.6443,86.35,101.659,1.44907,1.47789,,90.0,12.0
204,14.7273,12.2338,12.8855,46.4317,0.965632,0.710244,0.712021,,90.0,12.0
205,4.66743,32.9908,15.9553,64.325,31.432,1.36759,1.36901,,90.0,12.0
206,3.02756,21.6649,12.1088,99.6928,76.0706,1.19947,1.19645,,90.0,12.0
207,10.7576,13.953,19.8563,27.5027,92.6158,1.24075,1.27955,,90.0,12.0
208,13.3249,28.6261,13.141,41.8441,33.3988,1.67959,1.68284,,90.0,12.0
209,1.17674,19.0044,21.2487,22.1604,42.5923,0.79369,0.794331,,90.0,12.0
210,18.9065,21.7654,21.9076,10.2221,70.6602,1.85009,1.89467,,90.0,12.0
211,6.69573,17.9035,21.2658,62.1265,90.599,1.13194,1.15583,,90.0,12.0
212,7.33264,28.399,16.6207,79.8488,73.8833,1.66165,1.66321,,90.0,12.0
213,17.7624,19.8421,21.2718,41.7485,55.5593,1.33303,1.34465,,90.0,12.0
214,10.2548,18.3554,16.7855,85.8022,48.4414,0.956134,0.954792,,90.0,12.0
215,14.2808,16.7937,17.3076,5.06559,80.6093,1.80817,1.88462,,90.0,12.0
216,9.97338,37.3014,21.6801,63.7643,118.228,2.91714,3.03559,,90.0,12.0
217,1.81007,36.5907,17.9771,53.869,91.1258,2.51062,2.61062,,90.0,12.0
218,6.8254,18.5192,20.1958,74.0411,52.04,0.875917,0.876893,,90.0,12.0
219,18.1019,15.2619,12.0231,41.5638,50.6547,1.51347,1.53499,,90.0,12.0
220,10.5779,17.1923,20.688,76.9931,105.397,1.23451,1.25809,,90.0,12.0
221,12.1379,33.17,21.3645,95.199,59.8067,1.658,1.65997,,90.0,12.0
222,12.0744,13.2509,15.7834,41.3215,39.9215,0.923354,0.924916,,90.0,12.0
223,9.64284,44.223,20.5395,84.1611,74.0678,2.62745,2.62568,,90.0,12.0
224,17.0117,35.5198,14.3545,49.14,75.632,2.97572,3.05114,,90.0,12.0
225,4.93389,30.2735,14.3136,16.6783,106.325,3.24855,3.44584,,90.0,12.0
226,4.87422,14.7916,16.9027,79.6241,86.215,0.916431,0.924777,,90.0,12.0
227,1.79433,24.3951,20.6337,25.1748,85.6553,1.62413,1.66633,,90.0,12.0
228,2.98171,13.6375,15.8216,24.9204,55.8237,0.833847,0.857643,,90.0,12.0
229,5.01608,44.7019,15.3946,35.3637,76.3448,3.64055,3.76746,,90.0,12.0
230,14.8782,38.1483,14.49,66.2957,8.71438,1.61374,1.61926,,90.0,12.0
231,14.4684,19.9967,12.1136,47.7797,4.42731,0.981,0.982933,,90.0,12.0
232,16.6422,36.6183,17.0359,59.7658,36.9821,1.94542,1.94564,,90.0,12.0
233,9.73257,19.5691,21.8804,6.87425,106.788,1.83384,1.91153,,90.0,12.0
234,9.76816,18.3866,19.377,72.3544,106.164,1.35096,1.38508,,90.0,12.0
235,12.5576,27.209,20.8418,95.5022,18.294,1.07501,1.07604,,90.0,12.0
236,12.3253,36.4517,15.9775,90.5048,82.4251,2.41522,2.4289,,90.0,12.0
237,14.486,34.1284,15.3236,33.7136,67.8888,2.7486,2.83162,,90.0,12.0
238,15.4121,19.421,19.1032,27.7293,89.1022,1.77083,1.82899,,90.0,12.0
239,16.2083,33.5636,14.5191,94.8653,93.6187,2.50615,2.52004,,90.0,12.0
240,10.6353,38.6475,12.0852,61.4651,102.528,3.60693,3.76172,,90.0,12.0
241,13.6675,10.3021,14.6096,54.8501,87.6625,1.09034,1.11803,,90.0,12.0
242,13.3911,37.3287,16.3308,19.0239,76.8671,3.39425,3.50992,,90.0,12.0
243,16.3233,10.162,16.4718,78.0468,69.7451,0.908474,0.921249,,90.0,12.0
244,1.87255,13.1395,14.8749,27.8006,17.5197,0.486266,0.486398,,90.0,12.0
245,12.5553,11.833,21.3296,65.3559,43.7098,0.691027,0.692544,,90.0,12.0
246,19.9936,28.2781,20.0161,76.1364,5.98666,1.17705,1.17677,,90.0,12.0
247,13.973,11.5941,18.728,77.2316,42.3582,0.719937,0.720627,,90.0,12.0
248,9.61406,39.2648,16.9934,85.1499,86.9466,2.6255,2.67024,,90.0,12.0
249,12.9125,31.5973,14.6733,57.3701,117.332,3.02931,3.15238,,90.0,12.0
250,0.827081,27.6829,13.0113,30.8811,6.94524,0.881393,0.881712,,90.0,12.0
251,14.149,22.4152,20.2178,12.7973,100.838,2.19382,2.28963,,90.0,12.0
252,10.7675,29.4116,16.8506,26.4425,87.7585,2.57064,2.66248,,90.0,12.0
253,2.99257,20.3132,16.9349,34.3248,101.91,1.6149,1.69646,,90.0,12.0
254,4.54573,41.4958,17.8258,29.4934,15.4605,1.64798,1.65309,,90.0,12.0
255,18.0324,40.8938,20.4217,63.3356,48.4283,2.26874,2.26901,,90.0,12.0
256,11.6143,14.0974,17.4853,1.89167,70.4864,1.42605,1.47386,,90.0,12.0
257,16.1391,31.9611,15.2059,22.6082,90.8502,3.32723,3.49343,,90.0,12.0
258,14.9071,35.1709,15.2393,68.7287,52.7329,2.13336,2.13004,,90.0,12.0
259,9.26508,35.6173,21.9412,41.9757,67.1331,2.11494,2.16419,,90.0,12.0
260,6.17592,42.8823,15.0433,94.4811,65.0133,2.43374,2.43173,,90.0,12.0
261,12.1956,36.1571,15.2455,49.6544,4.40102,1.44934,1.45245,,90.0,12.0
262,18.7913,33.4701,12.2719,94.8821,105.889,2.87477,2.92137,,90.0,12.0
263,10.1235,15.6054,15.6242,35.8912,22.4067,0.82417,0.824593,,90.0,12.0
264,6.64158,18.9028,15.597,26.1077,56.8066,1.28485,1.31981,,90.0,12.0
265,4.72027,34.2665,19.0226,56.79,113.959,2.67463,2.77392,,90.0,12.0
266,2.0908,10.8904,21.8024,48.3335,22.2461,0.38983,0.388993,,90.0,12.0
267,17.1057,34.0194,18.2138,41.6587,108.199,3.19695,3.33828,,90.0,12.0
268,1.50396,44.0323,14.0916,18.3936,79.7338,4.1435,4.3587,,90.0,12.0
269,12.305,37.9147,18.616,81.6215,25.9686,1.61091,1.61573,,90.0,12.0
270,17.5253,10.5195,15.2084,68.6439,66.953,1.02313,1.03547,,90.0,12.0
271,9.15429,35.566,15.7982,97.9155,48.6401,1.71908,1.72238,,90.0,12.0
272,2.78299,37.5287,20.8916,35.5439,23.9729,1.45349,1.45858,,90.0,12.0
273,12.9868,42.7779,12.4342,47.1446,45.4106,2.88067,2.8823,,90.0,12.0
274,16.1633,10.9225,15.852,54.5129,59.8516,1.01056,1.02357,,90.0,12.0
275,15.0971,13.4411,20.6405,23.5508,51.6592,1.04712,1.05639,,90.0,12.0
276,2.04752,42.5791,21.2061,67.5776,115.179,3.2092,3.30447,,90.0,12.0
277,1.19642,32.8731,12.6441,85.4662,41.868,1.37978,1.38029,,90.0,12.0
278,11.052,21.3767,19.0732,72.8658,118.877,1.68905,1.73501,,90.0,12.0
279,11.9833,34.9785,20.802,26.133,78.617,2.61008,2.69242,,90.0,12.0
280,5.71627,41.8133,13.6806,87.0676,40.2493,1.96421,1.9652,,90.0,12.0
281,19.6471,35.5992,17.7691,74.8262,55.3298,2.16134,2.15894,,90.0,12.0
282,13.5248,29.0826,19.7225,89.7093,117.745,2.15757,2.2096,,90.0,12.0
283,17.2997,41.1017,20.7114,19.8955,104.287,4.06837,4.26662,,90.0,12.0
284,10.3035,27.9595,16.1166,73.9215,0.144179,0.997672,1.00366,,90.0,12.0
285,4.6149,36.5262,15.8591,97.6493,46.4877,1.6149,1.61564,,90.0,12.0
286,9.62515,32.2538,19.5437,6.69304,58.1725,2.26214,2.32338,,90.0,12.0
287,0.532631,13.1268,12.9202,98.3317,107.483,0.803887,0.828357,,90.0,12.0
288,5.00512,39.5081,14.4448,3.88265,8.10414,1.59782,1.59385,,90.0,12.0
289,8.24862,15.0678,18.7971,60.1579,27.6753,0.68389,0.683645,,90.0,12.0
290,15.8369,39.6944,12.0,5.74066,77.824,5.12251,5.41224,,90.0,12.0
291,13.449,20.0809,14.2308,7.87102,40.9444,1.69581,1.71997,,90.0,12.0
292,0.57709,24.5934,17.8587,16.0517,43.1189,1.14297,1.16432,,90.0,12.0
293,17.9503,22.0869,18.7556,64.6038,4.94297,0.974219,0.971659,,90.0,12.0
294,17.5805,18.7578,18.2598,62.0216,114.465,1.75756,1.80736,,90.0,12.0
295,10.9386,21.6493,20.8956,12.1316,102.618,1.99777,2.08112,,90.0,12.0
296,11.911,25.3607,18.3251,51.7561,79.525,1.7927,1.83376,,90.0,12.0
297,2.48858,41.5094,18.2914,30.1452,26.5387,1.76503,1.76416,,90.0,12.0
298,12.8942,36.1631,12.5294,71.173,81.8801,2.82215,2.88338,,90.0,12.0
299,7.6532,16.4567,14.7891,25.0001,12.2557,0.752284,0.752737,,90.0,12.0
300,11.3289,20.0978,17.2989,3.93603,53.3909,1.62134,1.66103,,90.0,12.0
301,16.4174,20.4575,17.8579,67.7085,74.2459,1.49412,1.4979,,90.0,12.0
